[(1/2, 0, 0, 19/2), (0, 1/722, 1/2, 2051/361), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 1/190, 0, 398/95), (0, 1/95, 0, 321/95), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 0, 1/4, 11/4), (0, 1/456, 17/48, 17837/912), (0, 0, 1/2, 11/2), (0, 0, 0, 24)]
[(1/2, 1/494, 0, 1481/247), (0, 1/247, 0, 2962/247), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 0, 1/4, 107/4), (0, 1/912, 23/96, 72443/1824), (0, 0, 1/2, 11/2), (0, 0, 0, 48)]
[(1/2, 0, 1/4, 11/4), (0, 1/912, 17/96, 83501/1824), (0, 0, 1/2, 11/2), (0, 0, 0, 48)]
[(1/2, 1/2090, 2/11, 7352/1045), (0, 1/1045, 4/11, 14704/1045), (0, 0, 1/2, 25/2), (0, 0, 0, 55)]
[(1/2, 0, 0, 1/2), (0, 1/38, 1/2, 18/19), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 0, 13/2), (0, 1/494, 1/2, 1899/247), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 1/4, 85/4), (0, 1/456, 1/48, 1763/912), (0, 0, 1/2, 37/2), (0, 0, 0, 24)]
[(1/2, 0, 1/4, 5/4), (0, 1/1026, 29/108, 20687/2052), (0, 0, 1/2, 5/2), (0, 0, 0, 54)]
[(1/2, 1/1634, 0, 34560/817), (0, 1/817, 0, 33989/817), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 1/190, 0, 227/95), (0, 1/95, 0, 454/95), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/38, 0, 18/19), (0, 1/19, 0, 17/19), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/494, 0, 1899/247), (0, 1/247, 0, 587/247), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/722, 0, 2051/361), (0, 1/361, 0, 4102/361), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 0, 0, 13/2), (0, 1/494, 1/2, 1481/247), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 1/950, 0, 10677/475), (0, 1/475, 0, 9479/475), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 0, 0, 5/2), (0, 1/190, 1/2, 398/95), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 0, 0, 5/2), (0, 1/190, 1/2, 227/95), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 1/1102, 17/58, 26959/1102), (0, 1/551, 5/58, 26919/1102), (0, 0, 1/2, 49/2), (0, 0, 0, 29)]
[(1/2, 0, 1/4, 91/4), (0, 1/836, 15/88, 45843/1672), (0, 0, 1/2, 3/2), (0, 0, 0, 44)]
[(1/2, 0, 1/4, 77/4), (0, 1/646, 19/68, 4841/1292), (0, 0, 1/2, 9/2), (0, 0, 0, 34)]
[(1/2, 0, 1, 5/2), (0, 1/304, 17/16, 75/152), (0, 0, 2, 1), (0, 0, 0, 4)]
[(1/2, 1/798, 83/42, 301/114), (0, 1/399, 19/42, 203/114), (0, 0, 7/2, 1/2), (0, 0, 0, 3)]
[(1/2, 0, 1/4, 5/4), (0, 1/342, 11/36, 6665/684), (0, 0, 1/2, 5/2), (0, 0, 0, 18)]
[(1/2, 0, 1/4, 11/4), (0, 1/456, 1/48, 12061/912), (0, 0, 1/2, 11/2), (0, 0, 0, 24)]
[(1/2, 1/646, 11/34, 6097/646), (0, 1/323, 5/34, 1535/646), (0, 0, 1/2, 33/2), (0, 0, 0, 17)]
[(1/2, 0, 1/4, 35/4), (0, 1/342, 1/36, 6589/684), (0, 0, 1/2, 35/2), (0, 0, 0, 18)]
[(1/2, 1/874, 3/23, 7542/437), (0, 1/437, 6/23, 5033/437), (0, 0, 1/2, 13/2), (0, 0, 0, 23)]
[(1/2, 1/646, 8/17, 4521/323), (0, 1/323, 15/34, 10009/646), (0, 0, 1/2, 25/2), (0, 0, 0, 17)]
[(1/2, 1/1178, 23/62, 5831/1178), (0, 1/589, 15/62, 4005/1178), (0, 0, 1/2, 13/2), (0, 0, 0, 31)]
[(1/2, 1/798, 11/42, 739/798), (0, 1/399, 1/42, 13049/798), (0, 0, 1/2, 13/2), (0, 0, 0, 21)]
[(1/2, 1/570, 1/3, 3077/285), (0, 1/285, 1/6, 2333/570), (0, 0, 1/2, 5/2), (0, 0, 0, 15)]
[(1/2, 0, 5/4, 17/4), (0, 1/570, 109/60, 763/228), (0, 0, 5/2, 5/2), (0, 0, 0, 6)]
[(1/2, 1/1482, 7/78, 32887/1482), (0, 1/741, 7/39, 3988/741), (0, 0, 1/2, 11/2), (0, 0, 0, 39)]
[(1/2, 1/1026, 19/54, 9479/1026), (0, 1/513, 11/54, 3055/1026), (0, 0, 1/2, 31/2), (0, 0, 0, 27)]
[(1/2, 1/1026, 11/27, 6478/513), (0, 1/513, 17/54, 16165/1026), (0, 0, 1/2, 19/2), (0, 0, 0, 27)]
[(1/2, 0, 0, 17/2), (0, 1/646, 19/34, 930/323), (0, 0, 1, 7), (0, 0, 0, 17)]
[(1/2, 1/1710, 4/45, 205/171), (0, 1/855, 8/45, 410/171), (0, 0, 5/2, 11/2), (0, 0, 0, 9)]
[(1/2, 0, 1/4, 53/4), (0, 1/456, 7/48, 661/912), (0, 0, 1/2, 5/2), (0, 0, 0, 24)]
[(1/2, 0, 1/4, 155/4), (0, 1/760, 1/16, 23233/1520), (0, 0, 1/2, 75/2), (0, 0, 0, 40)]
