[(1/2, 0, 1/2, 14), (0, 1/36, 4/9, 389/36), (0, 0, 1, 10), (0, 0, 0, 18)]
[(1/2, 0, 1/2, 0), (0, 1/26, 0, 111/26), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 17/2, 0), (0, 1/34, 257/17, 1/2), (0, 0, 17, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/16, 0, 27/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 13/2, 0), (0, 1/26, 29/13, 1/2), (0, 0, 13, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 8), (0, 1/32, 1/2, 27/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 11/2, 0), (0, 1/22, 26/11, 1/2), (0, 0, 11, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 4), (0, 1/16, 1/2, 59/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 0), (0, 1/8, 0, 27/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 10), (0, 1/40, 1/2, 61/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 3/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/10, 0, 11/10), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 0, 1/2, 0), (0, 1/20, 0, 61/20), (0, 0, 1, 0), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 0), (0, 1/20, 0, 11/20), (0, 0, 1, 0), (0, 0, 0, 10)]
[(1/2, 0, 5/2, 0), (0, 1/10, 18/5, 1/2), (0, 0, 5, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/22, 0, 69/22), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 0), (0, 1/4, 0, 3/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/32, 0, 411/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 5/2, 1), (0, 1/30, 43/15, 11/6), (0, 0, 5, 2), (0, 0, 0, 3)]
[(1/2, 0, 1/2, 8), (0, 1/28, 5/7, 123/28), (0, 0, 1, 2), (0, 0, 0, 14)]
[(1/2, 0, 5/2, 1), (0, 1/30, 68/15, 1/6), (0, 0, 5, 2), (0, 0, 0, 3)]
[(1/2, 0, 1/2, 4), (0, 1/12, 1/3, 37/12), (0, 0, 1, 2), (0, 0, 0, 6)]
[(1/2, 0, 5/2, 2), (0, 1/30, 7/15, 7/6), (0, 0, 5, 1), (0, 0, 0, 3)]
[(1/2, 0, 1/2, 3), (0, 1/22, 1/11, 205/22), (0, 0, 1, 6), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 8), (0, 1/18, 5/9, 149/18), (0, 0, 1, 7), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 10), (0, 1/24, 5/6, 29/24), (0, 0, 1, 8), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 12), (0, 1/28, 6/7, 69/28), (0, 0, 1, 10), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 7), (0, 1/18, 7/9, 125/18), (0, 0, 1, 5), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 8), (0, 1/22, 10/11, 73/22), (0, 0, 1, 5), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 14), (0, 1/32, 5/8, 413/32), (0, 0, 1, 12), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 6), (0, 1/16, 1/4, 93/16), (0, 0, 1, 4), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 10), (0, 1/30, 1/3, 211/30), (0, 0, 1, 5), (0, 0, 0, 15)]
[(1/2, 0, 1/2, 2), (0, 1/12, 2/3, 67/12), (0, 0, 1, 4), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 2), (0, 1/12, 1/3, 35/12), (0, 0, 1, 4), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 10), (0, 1/22, 2/11, 189/22), (0, 0, 1, 9), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 12), (0, 1/32, 3/4, 59/32), (0, 0, 1, 8), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 2), (0, 1/24, 1/6, 35/24), (0, 0, 1, 4), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 6), (0, 1/34, 9/17, 211/34), (0, 0, 1, 12), (0, 0, 0, 17)]
