[(1/2, 0, 0, 7/2), (0, 1/98, 1/2, 104/49), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 1/266, 0, 2484/133), (0, 1/133, 0, 2441/133), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 1/70, 0, 132/35), (0, 1/35, 0, 89/35), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/350, 0, 3632/175), (0, 1/175, 0, 2889/175), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 0, 0, 1/2), (0, 1/14, 1/2, 6/7), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/350, 3/25, 2981/175), (0, 1/175, 6/25, 1587/175), (0, 0, 1/2, 37/2), (0, 0, 0, 25)]
[(1/2, 0, 0, 5/2), (0, 1/70, 1/2, 118/35), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 1/98, 0, 104/49), (0, 1/49, 0, 208/49), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 0, 2, 5/2), (0, 1/168, 85/24, 31/42), (0, 0, 4, 2), (0, 0, 0, 3)]
[(1/2, 1/378, 17/54, 845/378), (0, 1/189, 7/54, 5281/378), (0, 0, 1/2, 35/2), (0, 0, 0, 27)]
[(1/2, 1/350, 1/10, 4289/350), (0, 1/175, 1/5, 4289/175), (0, 0, 1/2, 5/2), (0, 0, 0, 25)]
[(1/2, 0, 0, 5/2), (0, 1/70, 1/2, 132/35), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 1/70, 0, 118/35), (0, 1/35, 0, 61/35), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/266, 0, 1126/133), (0, 1/133, 0, 2252/133), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 1/182, 0, 944/91), (0, 1/91, 0, 705/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/350, 0, 118/175), (0, 1/175, 0, 236/175), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 1/14, 0, 6/7), (0, 1/7, 0, 5/7), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/182, 0, 1084/91), (0, 1/91, 0, 985/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/322, 6/23, 2043/161), (0, 1/161, 1/46, 6079/322), (0, 0, 1/2, 13/2), (0, 0, 0, 23)]
[(1/2, 1/294, 8/21, 916/147), (0, 1/147, 11/42, 3517/294), (0, 0, 1/2, 1/2), (0, 0, 0, 21)]
[(1/2, 0, 2, 5/2), (0, 1/168, 53/24, 101/42), (0, 0, 4, 2), (0, 0, 0, 3)]
[(1/2, 0, 2, 3/2), (0, 1/112, 53/16, 45/28), (0, 0, 4, 1), (0, 0, 0, 2)]
