[(1/2, 1/406, 0, 4917/203), (0, 1/203, 0, 3947/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/938, 23/67, 29389/469), (0, 1/469, 25/134, 60807/938), (0, 0, 1/2, 121/2), (0, 0, 0, 67)]
[(1/2, 1/434, 0, 2502/217), (0, 1/217, 0, 5004/217), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 0, 0, 19/2), (0, 1/266, 1/2, 199/133), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 0, 0, 31/2), (0, 1/434, 1/2, 2502/217), (0, 0, 1, 0), (0, 0, 0, 31)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 794/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 1/938, 13/134, 20089/938), (0, 1/469, 13/67, 20089/469), (0, 0, 1/2, 123/2), (0, 0, 0, 67)]
[(1/2, 0, 0, 29/2), (0, 1/406, 1/2, 4917/203), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 1/322, 0, 654/161), (0, 1/161, 0, 1308/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/266, 0, 199/133), (0, 1/133, 0, 398/133), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 1/686, 0, 2054/343), (0, 1/343, 0, 4108/343), (0, 0, 1/2, 49/2), (0, 0, 0, 49)]
[(1/2, 0, 0, 15/2), (0, 1/420, 47/60, 1118/105), (0, 0, 2, 13), (0, 0, 0, 15)]
[(1/2, 0, 0, 23/2), (0, 1/322, 1/2, 654/161), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 1/826, 0, 1095/413), (0, 1/413, 0, 2190/413), (0, 0, 1/2, 59/2), (0, 0, 0, 59)]
[(1/2, 1/798, 29/114, 23239/798), (0, 1/399, 1/114, 2987/798), (0, 0, 1/2, 109/2), (0, 0, 0, 57)]
[(1/2, 0, 0, 23/2), (0, 1/322, 1/2, 1991/161), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 0, 0, 7/2), (0, 1/98, 1/2, 339/49), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 1/322, 0, 1991/161), (0, 1/161, 0, 279/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/938, 1302/67, 6/7), (0, 1/469, 719/134, 3/14), (0, 0, 67/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 0, 29/2), (0, 1/406, 1/2, 129/203), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 1/434, 0, 381/217), (0, 1/217, 0, 762/217), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 0, 0, 19/2), (0, 1/266, 1/2, 1606/133), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 1/826, 0, 9348/413), (0, 1/413, 0, 18696/413), (0, 0, 1/2, 59/2), (0, 0, 0, 59)]
[(1/2, 1/154, 0, 416/77), (0, 1/77, 0, 832/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/266, 0, 1606/133), (0, 1/133, 0, 685/133), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 1/406, 0, 129/203), (0, 1/203, 0, 258/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 416/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 1/826, 8/59, 13170/413), (0, 1/413, 16/59, 1973/413), (0, 0, 1/2, 13/2), (0, 0, 0, 59)]
[(1/2, 1/98, 0, 339/49), (0, 1/49, 0, 335/49), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 1/14, 0, 3/7), (0, 1/7, 0, 6/7), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/798, 373/114, 67/42), (0, 1/399, 373/57, 4/21), (0, 0, 19/2, 5/2), (0, 0, 0, 3)]
[(1/2, 1/826, 11/118, 20747/826), (0, 1/413, 11/59, 20747/413), (0, 0, 1/2, 23/2), (0, 0, 0, 59)]
[(1/2, 1/154, 0, 794/77), (0, 1/77, 0, 741/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 0, 0, 1/2), (0, 1/14, 1/2, 3/7), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 0, 11/2), (0, 1/308, 15/44, 103/77), (0, 0, 2, 5), (0, 0, 0, 11)]
[(1/2, 1/210, 1/15, 1256/105), (0, 1/105, 2/15, 937/105), (0, 0, 1/2, 19/2), (0, 0, 0, 15)]
[(1/2, 1/518, 18/37, 9264/259), (0, 1/259, 35/74, 7271/518), (0, 0, 1/2, 41/2), (0, 0, 0, 37)]
[(1/2, 0, 0, 1/2), (0, 1/266, 349/38, 2/7), (0, 0, 19, 0), (0, 0, 0, 1)]
[(1/2, 0, 0, 3/2), (0, 1/420, 511/60, 22/21), (0, 0, 10, 1), (0, 0, 0, 3)]
[(1/2, 1/602, 19/43, 6996/301), (0, 1/301, 33/86, 9623/602), (0, 0, 1/2, 61/2), (0, 0, 0, 43)]
[(1/2, 1/406, 25/58, 8623/406), (0, 1/203, 21/58, 8923/406), (0, 0, 1/2, 41/2), (0, 0, 0, 29)]
[(1/2, 1/238, 8/17, 885/119), (0, 1/119, 15/34, 2469/238), (0, 0, 1/2, 9/2), (0, 0, 0, 17)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/22, 150/77), (0, 0, 1, 7), (0, 0, 0, 11)]
[(1/2, 1/798, 29/114, 15749/798), (0, 1/399, 1/114, 29503/798), (0, 0, 1/2, 5/2), (0, 0, 0, 57)]
[(1/2, 0, 0, 29/2), (0, 1/406, 39/58, 5722/203), (0, 0, 1, 22), (0, 0, 0, 29)]
[(1/2, 0, 0, 17/2), (0, 1/238, 31/34, 1634/119), (0, 0, 1, 5), (0, 0, 0, 17)]
[(1/2, 1/770, 12/5, 667/77), (0, 1/385, 23/10, 127/154), (0, 0, 5/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/574, 3/41, 5211/287), (0, 1/287, 6/41, 10422/287), (0, 0, 1/2, 71/2), (0, 0, 0, 41)]
[(1/2, 0, 4, 5/2), (0, 1/336, 121/48, 13/42), (0, 0, 8, 2), (0, 0, 0, 3)]
[(1/2, 0, 0, 1/2), (0, 1/28, 1/4, 5/7), (0, 0, 2, 0), (0, 0, 0, 1)]
[(1/2, 1/714, 10/51, 3776/357), (0, 1/357, 20/51, 7552/357), (0, 0, 1/2, 97/2), (0, 0, 0, 51)]
[(1/2, 0, 0, 5/2), (0, 1/70, 7/10, 101/35), (0, 0, 1, 4), (0, 0, 0, 5)]
[(1/2, 1/42, 1/3, 31/21), (0, 1/21, 1/6, 19/42), (0, 0, 1/2, 5/2), (0, 0, 0, 3)]
[(1/2, 1/574, 4/41, 3027/287), (0, 1/287, 8/41, 6054/287), (0, 0, 1/2, 65/2), (0, 0, 0, 41)]
[(1/2, 1/294, 1/6, 2393/294), (0, 1/147, 1/3, 2393/147), (0, 0, 1/2, 7/2), (0, 0, 0, 21)]
[(1/2, 1/378, 1/54, 7895/378), (0, 1/189, 1/27, 2792/189), (0, 0, 1/2, 49/2), (0, 0, 0, 27)]
[(1/2, 1/910, 289/130, 893/182), (0, 1/455, 253/130, 239/182), (0, 0, 5/2, 17/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 17/2), (0, 1/238, 3/34, 1851/119), (0, 0, 1, 5), (0, 0, 0, 17)]
[(1/2, 0, 0, 21/2), (0, 1/294, 17/42, 2719/147), (0, 0, 1, 17), (0, 0, 0, 21)]
[(1/2, 1/882, 37/126, 44057/882), (0, 1/441, 11/126, 34753/882), (0, 0, 1/2, 121/2), (0, 0, 0, 63)]
[(1/2, 0, 2, 1/2), (0, 1/168, 1/24, 5/42), (0, 0, 4, 1), (0, 0, 0, 3)]
[(1/2, 1/546, 19/39, 6233/273), (0, 1/273, 37/78, 18107/546), (0, 0, 1/2, 25/2), (0, 0, 0, 39)]
[(1/2, 1/798, 11/114, 32759/798), (0, 1/399, 11/57, 10016/399), (0, 0, 1/2, 47/2), (0, 0, 0, 57)]
[(1/2, 1/770, 161/110, 1187/154), (0, 1/385, 47/110, 141/154), (0, 0, 5/2, 7/2), (0, 0, 0, 11)]
[(1/2, 1/210, 4/15, 1459/105), (0, 1/105, 1/30, 2791/210), (0, 0, 1/2, 29/2), (0, 0, 0, 15)]
[(1/2, 0, 0, 9/2), (0, 1/252, 7/36, 250/63), (0, 0, 2, 4), (0, 0, 0, 9)]
[(1/2, 1/854, 29/122, 153/854), (0, 1/427, 29/61, 153/427), (0, 0, 1/2, 3/2), (0, 0, 0, 61)]
[(1/2, 0, 2, 3/2), (0, 1/112, 1/16, 5/28), (0, 0, 4, 1), (0, 0, 0, 2)]
[(1/2, 1/378, 4/27, 136/189), (0, 1/189, 8/27, 272/189), (0, 0, 1/2, 23/2), (0, 0, 0, 27)]
[(1/2, 0, 0, 5/2), (0, 1/70, 7/10, 24/35), (0, 0, 1, 1), (0, 0, 0, 5)]
[(1/2, 1/686, 17/49, 12407/343), (0, 1/343, 19/98, 11555/686), (0, 0, 1/2, 13/2), (0, 0, 0, 49)]
[(1/2, 1/294, 19/42, 3485/294), (0, 1/147, 17/42, 4177/294), (0, 0, 1/2, 19/2), (0, 0, 0, 21)]
[(1/2, 1/686, 19/98, 16519/686), (0, 1/343, 19/49, 16519/343), (0, 0, 1/2, 5/2), (0, 0, 0, 49)]
[(1/2, 1/574, 2/41, 8298/287), (0, 1/287, 4/41, 4829/287), (0, 0, 1/2, 5/2), (0, 0, 0, 41)]
[(1/2, 1/630, 32/45, 2/63), (0, 1/315, 64/45, 4/63), (0, 0, 5/2, 11/2), (0, 0, 0, 9)]
[(1/2, 0, 0, 23/2), (0, 1/322, 19/46, 3181/161), (0, 0, 1, 20), (0, 0, 0, 23)]
[(1/2, 0, 2, 9/2), (0, 1/280, 127/40, 47/70), (0, 0, 4, 4), (0, 0, 0, 5)]
[(1/2, 1/826, 29/118, 22763/826), (0, 1/413, 29/59, 22763/413), (0, 0, 1/2, 67/2), (0, 0, 0, 59)]
[(1/2, 0, 0, 27/2), (0, 1/378, 49/54, 5029/189), (0, 0, 1, 10), (0, 0, 0, 27)]
[(1/2, 1/938, 28/67, 24195/469), (0, 1/469, 45/134, 51287/938), (0, 0, 1/2, 97/2), (0, 0, 0, 67)]
[(1/2, 1/602, 31/86, 5473/602), (0, 1/301, 19/86, 10645/602), (0, 0, 1/2, 1/2), (0, 0, 0, 43)]
[(1/2, 0, 2, 3/2), (0, 1/224, 127/32, 19/56), (0, 0, 4, 3), (0, 0, 0, 4)]
[(1/2, 1/602, 19/43, 4098/301), (0, 1/301, 33/86, 8867/602), (0, 0, 1/2, 25/2), (0, 0, 0, 43)]
[(1/2, 1/658, 27/94, 4395/658), (0, 1/329, 7/94, 11093/658), (0, 0, 1/2, 87/2), (0, 0, 0, 47)]
[(1/2, 1/742, 31/106, 17191/742), (0, 1/371, 9/106, 18429/742), (0, 0, 1/2, 43/2), (0, 0, 0, 53)]
[(1/2, 1/658, 14/47, 2215/329), (0, 1/329, 9/94, 30245/658), (0, 0, 1/2, 29/2), (0, 0, 0, 47)]
[(1/2, 1/742, 47/106, 25311/742), (0, 1/371, 41/106, 19087/742), (0, 0, 1/2, 85/2), (0, 0, 0, 53)]
[(1/2, 0, 0, 31/2), (0, 1/434, 9/62, 3097/217), (0, 0, 1, 17), (0, 0, 0, 31)]
[(1/2, 1/350, 23/50, 7237/350), (0, 1/175, 21/50, 2049/350), (0, 0, 1/2, 21/2), (0, 0, 0, 25)]
[(1/2, 1/378, 10/27, 1228/189), (0, 1/189, 13/54, 6235/378), (0, 0, 1/2, 47/2), (0, 0, 0, 27)]
[(1/2, 0, 2, 3/2), (0, 1/448, 1/64, 789/112), (0, 0, 4, 3), (0, 0, 0, 8)]
[(1/2, 1/602, 18/43, 12701/301), (0, 1/301, 29/86, 20403/602), (0, 0, 1/2, 15/2), (0, 0, 0, 43)]
[(1/2, 1/602, 20/43, 2145/301), (0, 1/301, 37/86, 20319/602), (0, 0, 1/2, 47/2), (0, 0, 0, 43)]
[(1/2, 0, 0, 9/2), (0, 1/126, 13/18, 38/63), (0, 0, 1, 8), (0, 0, 0, 9)]
[(1/2, 1/658, 23/94, 29805/658), (0, 1/329, 23/47, 14342/329), (0, 0, 1/2, 37/2), (0, 0, 0, 47)]
[(1/2, 1/462, 16/33, 2306/231), (0, 1/231, 31/66, 677/462), (0, 0, 1/2, 37/2), (0, 0, 0, 33)]
[(1/2, 1/210, 32/15, 16/21), (0, 1/105, 53/30, 43/42), (0, 0, 5/2, 1/2), (0, 0, 0, 3)]
[(1/2, 1/854, 5/61, 21976/427), (0, 1/427, 10/61, 17905/427), (0, 0, 1/2, 95/2), (0, 0, 0, 61)]
[(1/2, 1/854, 16/61, 25483/427), (0, 1/427, 3/122, 51119/854), (0, 0, 1/2, 119/2), (0, 0, 0, 61)]
[(1/2, 0, 0, 29/2), (0, 1/406, 3/58, 3566/203), (0, 0, 1, 16), (0, 0, 0, 29)]
[(1/2, 0, 0, 15/2), (0, 1/420, 103/60, 593/105), (0, 0, 2, 2), (0, 0, 0, 15)]
[(1/2, 0, 0, 23/2), (0, 1/322, 27/46, 3664/161), (0, 0, 1, 3), (0, 0, 0, 23)]
[(1/2, 1/350, 17/50, 3457/350), (0, 1/175, 9/50, 3589/350), (0, 0, 1/2, 19/2), (0, 0, 0, 25)]
