[(1/2, 0, 1/2, 0), (0, 1/8, 0, 31/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/10, 0, 41/10), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 0, 5/2, 0), (0, 1/10, 8/5, 1/2), (0, 0, 5, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/34, 0, 495/34), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 0, 1/2, 0), (0, 1/28, 0, 23/28), (0, 0, 1, 0), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 0), (0, 1/14, 0, 23/14), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 0), (0, 1/28, 0, 121/28), (0, 0, 1, 0), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 8), (0, 1/32, 1/2, 511/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 0), (0, 1/20, 0, 41/20), (0, 0, 1, 0), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 10), (0, 1/40, 1/2, 441/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 23/2, 0), (0, 1/46, 257/23, 1/2), (0, 0, 23, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 7/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/4, 0, 7/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 7/2, 0), (0, 1/14, 36/7, 1/2), (0, 0, 7, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/20, 0, 191/20), (0, 0, 1, 0), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 16), (0, 1/36, 1/9, 631/36), (0, 0, 1, 14), (0, 0, 0, 18)]
[(1/2, 0, 1/2, 0), (0, 1/32, 0, 383/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 7), (0, 1/42, 1/3, 611/42), (0, 0, 1, 14), (0, 0, 0, 21)]
[(1/2, 0, 1/2, 0), (0, 1/16, 0, 127/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 4), (0, 1/16, 1/2, 31/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 17/2, 0), (0, 1/34, 103/17, 1/2), (0, 0, 17, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 10), (0, 1/40, 1/2, 391/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 5), (0, 1/30, 1/3, 41/30), (0, 0, 1, 10), (0, 0, 0, 15)]
[(1/2, 0, 1/2, 14), (0, 1/36, 4/9, 641/36), (0, 0, 1, 10), (0, 0, 0, 18)]
[(1/2, 0, 1/2, 8), (0, 1/24, 1/3, 193/24), (0, 0, 1, 4), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 8), (0, 1/36, 2/9, 265/36), (0, 0, 1, 16), (0, 0, 0, 18)]
[(1/2, 0, 1/2, 11), (0, 1/34, 13/17, 277/34), (0, 0, 1, 5), (0, 0, 0, 17)]
[(1/2, 0, 1/2, 17), (0, 1/42, 5/21, 563/42), (0, 0, 1, 13), (0, 0, 0, 21)]
[(1/2, 0, 1/2, 8), (0, 1/36, 2/9, 103/36), (0, 0, 1, 16), (0, 0, 0, 18)]
[(1/2, 0, 1/2, 4), (0, 1/12, 1/3, 1/12), (0, 0, 1, 2), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 5), (0, 1/30, 2/3, 241/30), (0, 0, 1, 10), (0, 0, 0, 15)]
[(1/2, 0, 1/2, 1), (0, 1/18, 4/9, 59/18), (0, 0, 1, 2), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 2), (0, 1/12, 2/3, 49/12), (0, 0, 1, 4), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 6), (0, 1/16, 3/4, 103/16), (0, 0, 1, 4), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 14), (0, 1/32, 7/8, 39/32), (0, 0, 1, 12), (0, 0, 0, 16)]
