[(1/2, 1/6, 0, 1/3), (0, 1/3, 0, 2/3), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 1/4, 85/4), (0, 1/126, 5/84, 7135/252), (0, 0, 1/2, 1/2), (0, 0, 0, 42)]
[(1/2, 1/318, 7/106, 14741/318), (0, 1/159, 7/53, 6314/159), (0, 0, 1/2, 105/2), (0, 0, 0, 53)]
[(1/2, 1/18, 1/6, 53/18), (0, 1/9, 1/3, 26/9), (0, 0, 1/2, 1/2), (0, 0, 0, 3)]
[(1/2, 1/138, 7/46, 1925/138), (0, 1/69, 7/23, 338/69), (0, 0, 1/2, 1/2), (0, 0, 0, 23)]
[(1/2, 1/258, 20/43, 2299/129), (0, 1/129, 37/86, 9325/258), (0, 0, 1/2, 85/2), (0, 0, 0, 43)]
[(1/2, 1/186, 9/62, 257/186), (0, 1/93, 9/31, 257/93), (0, 0, 1/2, 61/2), (0, 0, 0, 31)]
[(1/2, 1/294, 41/98, 5921/294), (0, 1/147, 33/98, 11989/294), (0, 0, 1/2, 97/2), (0, 0, 0, 49)]
[(1/2, 1/54, 1/18, 323/54), (0, 1/27, 1/9, 80/27), (0, 0, 1/2, 1/2), (0, 0, 0, 9)]
[(1/2, 0, 0, 3/2), (0, 1/18, 1/2, 1/9), (0, 0, 1, 0), (0, 0, 0, 3)]
[(1/2, 1/162, 13/27, 1336/81), (0, 1/81, 25/54, 1051/162), (0, 0, 1/2, 53/2), (0, 0, 0, 27)]
[(1/2, 1/378, 55/126, 11663/378), (0, 1/189, 47/126, 23137/378), (0, 0, 1/2, 1/2), (0, 0, 0, 63)]
[(1/2, 0, 1/4, 29/4), (0, 1/42, 9/28, 355/84), (0, 0, 1/2, 1/2), (0, 0, 0, 14)]
[(1/2, 0, 1, 19/2), (0, 1/180, 71/60, 931/90), (0, 0, 2, 4), (0, 0, 0, 15)]
[(1/2, 0, 1/4, 83/4), (0, 1/126, 19/84, 1447/252), (0, 0, 1/2, 83/2), (0, 0, 0, 42)]
[(1/2, 1/378, 1/126, 19277/378), (0, 1/189, 1/63, 7370/189), (0, 0, 1/2, 1/2), (0, 0, 0, 63)]
[(1/2, 1/222, 0, 2302/111), (0, 1/111, 0, 497/111), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 1/138, 0, 1534/69), (0, 1/69, 0, 1481/69), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 0, 1/4, 195/4), (0, 1/192, 59/128, 13783/384), (0, 0, 1/2, 67/2), (0, 0, 0, 64)]
[(1/2, 1/294, 41/98, 3683/294), (0, 1/147, 33/98, 7219/294), (0, 0, 1/2, 1/2), (0, 0, 0, 49)]
[(1/2, 1/186, 0, 1993/93), (0, 1/93, 0, 1103/93), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 1/126, 13/42, 953/126), (0, 1/63, 5/42, 1843/126), (0, 0, 1/2, 1/2), (0, 0, 0, 21)]
[(1/2, 1/318, 0, 5095/159), (0, 1/159, 0, 1763/159), (0, 0, 1/2, 53/2), (0, 0, 0, 53)]
[(1/2, 1/258, 0, 2104/129), (0, 1/129, 0, 4208/129), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 1/42, 1/14, 167/42), (0, 1/21, 1/7, 20/21), (0, 0, 1/2, 1/2), (0, 0, 0, 7)]
[(1/2, 0, 1/4, 5/4), (0, 1/6, 1/4, 19/12), (0, 0, 1/2, 1/2), (0, 0, 0, 2)]
[(1/2, 0, 1/4, 91/4), (0, 1/138, 37/92, 313/276), (0, 0, 1/2, 91/2), (0, 0, 0, 46)]
[(1/2, 0, 1/4, 37/4), (0, 1/54, 11/36, 673/108), (0, 0, 1/2, 1/2), (0, 0, 0, 18)]
[(1/2, 0, 1/4, 27/4), (0, 1/42, 9/28, 37/84), (0, 0, 1/2, 27/2), (0, 0, 0, 14)]
[(1/2, 0, 1/4, 107/4), (0, 1/162, 25/108, 14173/324), (0, 0, 1/2, 107/2), (0, 0, 0, 54)]
[(1/2, 1/42, 0, 139/21), (0, 1/21, 0, 131/21), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 1/222, 4/37, 3223/111), (0, 1/111, 8/37, 2339/111), (0, 0, 1/2, 73/2), (0, 0, 0, 37)]
[(1/2, 1/366, 11/61, 6211/183), (0, 1/183, 22/61, 1259/183), (0, 0, 1/2, 1/2), (0, 0, 0, 61)]
[(1/2, 0, 1/4, 93/4), (0, 1/138, 37/92, 3919/276), (0, 0, 1/2, 1/2), (0, 0, 0, 46)]
[(1/2, 1/366, 39/122, 2645/366), (0, 1/183, 17/122, 5107/366), (0, 0, 1/2, 1/2), (0, 0, 0, 61)]
[(1/2, 1/126, 10/21, 346/63), (0, 1/63, 19/42, 1447/126), (0, 0, 1/2, 41/2), (0, 0, 0, 21)]
[(1/2, 0, 1/4, 141/4), (0, 1/162, 1/36, 15745/324), (0, 0, 1/2, 33/2), (0, 0, 0, 54)]
[(1/2, 0, 1/4, 211/4), (0, 1/192, 31/128, 9211/384), (0, 0, 1/2, 83/2), (0, 0, 0, 64)]
[(1/2, 1/330, 79/55, 86/33), (0, 1/165, 41/110, 311/66), (0, 0, 5/2, 1/2), (0, 0, 0, 11)]
[(1/2, 1/90, 11/30, 773/90), (0, 1/45, 7/30, 511/90), (0, 0, 1/2, 23/2), (0, 0, 0, 15)]
[(1/2, 0, 1, 5/2), (0, 1/168, 55/56, 661/84), (0, 0, 2, 5), (0, 0, 0, 14)]
[(1/2, 0, 0, 25/2), (0, 1/150, 49/50, 1171/75), (0, 0, 1, 3), (0, 0, 0, 25)]
[(1/2, 0, 0, 5/2), (0, 1/150, 117/50, 56/15), (0, 0, 5, 4), (0, 0, 0, 5)]
[(1/2, 0, 1, 1/2), (0, 1/156, 55/52, 829/78), (0, 0, 2, 1), (0, 0, 0, 13)]
[(1/2, 1/282, 13/47, 2434/141), (0, 1/141, 5/94, 2263/282), (0, 0, 1/2, 53/2), (0, 0, 0, 47)]
[(1/2, 0, 1/4, 179/4), (0, 1/144, 25/96, 13309/288), (0, 0, 1/2, 83/2), (0, 0, 0, 48)]
[(1/2, 1/222, 27/74, 2015/222), (0, 1/111, 17/74, 6139/222), (0, 0, 1/2, 55/2), (0, 0, 0, 37)]
[(1/2, 1/282, 15/94, 8861/282), (0, 1/141, 15/47, 2234/141), (0, 0, 1/2, 37/2), (0, 0, 0, 47)]
[(1/2, 0, 1/4, 165/4), (0, 1/174, 53/116, 2719/348), (0, 0, 1/2, 49/2), (0, 0, 0, 58)]
[(1/2, 1/294, 43/98, 6371/294), (0, 1/147, 37/98, 4657/294), (0, 0, 1/2, 55/2), (0, 0, 0, 49)]
[(1/2, 0, 1/4, 155/4), (0, 1/126, 19/84, 5119/252), (0, 0, 1/2, 71/2), (0, 0, 0, 42)]
[(1/2, 0, 5/4, 1/4), (0, 1/150, 109/100, 11/60), (0, 0, 5/2, 1/2), (0, 0, 0, 10)]
[(1/2, 1/330, 183/110, 169/66), (0, 1/165, 91/110, 305/66), (0, 0, 5/2, 1/2), (0, 0, 0, 11)]
[(1/2, 0, 1, 19/2), (0, 1/168, 57/56, 1033/84), (0, 0, 2, 5), (0, 0, 0, 14)]
[(1/2, 1/330, 29/110, 14837/330), (0, 1/165, 3/110, 2779/330), (0, 0, 1/2, 53/2), (0, 0, 0, 55)]
[(1/2, 0, 1/4, 27/4), (0, 1/90, 9/20, 1759/180), (0, 0, 1/2, 27/2), (0, 0, 0, 30)]
[(1/2, 0, 1, 13/2), (0, 1/108, 47/36, 319/54), (0, 0, 2, 4), (0, 0, 0, 9)]
[(1/2, 0, 1/4, 125/4), (0, 1/114, 37/76, 7759/228), (0, 0, 1/2, 49/2), (0, 0, 0, 38)]
[(1/2, 0, 1/4, 99/4), (0, 1/126, 3/28, 8293/252), (0, 0, 1/2, 15/2), (0, 0, 0, 42)]
[(1/2, 1/78, 3/26, 617/78), (0, 1/39, 3/13, 110/39), (0, 0, 1/2, 19/2), (0, 0, 0, 13)]
[(1/2, 1/246, 13/41, 235/123), (0, 1/123, 11/82, 7213/246), (0, 0, 1/2, 31/2), (0, 0, 0, 41)]
[(1/2, 1/342, 11/57, 6997/171), (0, 1/171, 22/57, 4247/171), (0, 0, 1/2, 13/2), (0, 0, 0, 57)]
[(1/2, 0, 0, 5/2), (0, 1/30, 9/10, 34/15), (0, 0, 1, 2), (0, 0, 0, 5)]
[(1/2, 0, 1/4, 93/4), (0, 1/72, 7/16, 1543/144), (0, 0, 1/2, 45/2), (0, 0, 0, 24)]
[(1/2, 0, 0, 13/2), (0, 1/78, 3/26, 283/39), (0, 0, 1, 7), (0, 0, 0, 13)]
[(1/2, 0, 0, 5/2), (0, 1/30, 1/10, 46/15), (0, 0, 1, 2), (0, 0, 0, 5)]
[(1/2, 0, 1/4, 157/4), (0, 1/132, 13/88, 751/264), (0, 0, 1/2, 69/2), (0, 0, 0, 44)]
[(1/2, 0, 1/4, 29/4), (0, 1/156, 35/104, 11905/312), (0, 0, 1/2, 29/2), (0, 0, 0, 52)]
[(1/2, 0, 1/4, 29/4), (0, 1/96, 13/64, 5071/192), (0, 0, 1/2, 29/2), (0, 0, 0, 32)]
[(1/2, 0, 1, 5/2), (0, 1/132, 65/44, 229/66), (0, 0, 2, 5), (0, 0, 0, 11)]
[(1/2, 1/270, 29/90, 8063/270), (0, 1/135, 13/90, 9781/270), (0, 0, 1/2, 47/2), (0, 0, 0, 45)]
[(1/2, 0, 1/4, 179/4), (0, 1/156, 17/104, 7381/312), (0, 0, 1/2, 75/2), (0, 0, 0, 52)]
[(1/2, 1/162, 2/27, 1651/81), (0, 1/81, 4/27, 1115/81), (0, 0, 1/2, 13/2), (0, 0, 0, 27)]
[(1/2, 0, 1/4, 109/4), (0, 1/174, 47/116, 12253/348), (0, 0, 1/2, 109/2), (0, 0, 0, 58)]
[(1/2, 1/330, 51/110, 13367/330), (0, 1/165, 47/110, 17329/330), (0, 0, 1/2, 57/2), (0, 0, 0, 55)]
[(1/2, 1/246, 31/82, 1301/246), (0, 1/123, 21/82, 5923/246), (0, 0, 1/2, 55/2), (0, 0, 0, 41)]
[(1/2, 0, 23/4, 3/4), (0, 1/138, 993/92, 5/12), (0, 0, 23/2, 3/2), (0, 0, 0, 2)]
[(1/2, 0, 1/4, 37/4), (0, 1/150, 7/100, 7789/300), (0, 0, 1/2, 37/2), (0, 0, 0, 50)]
[(1/2, 0, 1/4, 19/4), (0, 1/156, 33/104, 2341/312), (0, 0, 1/2, 19/2), (0, 0, 0, 52)]
[(1/2, 0, 1, 9/2), (0, 1/180, 3/20, 109/90), (0, 0, 2, 9), (0, 0, 0, 15)]
[(1/2, 1/330, 19/110, 4097/330), (0, 1/165, 19/55, 4097/165), (0, 0, 1/2, 93/2), (0, 0, 0, 55)]
[(1/2, 1/270, 1/15, 1486/135), (0, 1/135, 2/15, 2972/135), (0, 0, 1/2, 87/2), (0, 0, 0, 45)]
[(1/2, 0, 1/4, 3/4), (0, 1/162, 5/36, 355/324), (0, 0, 1/2, 3/2), (0, 0, 0, 54)]
[(1/2, 1/330, 46/55, 68/33), (0, 1/165, 92/55, 136/33), (0, 0, 5/2, 21/2), (0, 0, 0, 11)]
[(1/2, 0, 1/4, 237/4), (0, 1/180, 9/40, 11209/360), (0, 0, 1/2, 117/2), (0, 0, 0, 60)]
[(1/2, 1/138, 15/46, 665/138), (0, 1/69, 7/46, 19/138), (0, 0, 1/2, 19/2), (0, 0, 0, 23)]
[(1/2, 1/258, 1/43, 4780/129), (0, 1/129, 2/43, 4013/129), (0, 0, 1/2, 49/2), (0, 0, 0, 43)]
[(1/2, 1/258, 25/86, 9875/258), (0, 1/129, 7/86, 1045/258), (0, 0, 1/2, 59/2), (0, 0, 0, 43)]
[(1/2, 0, 1/4, 13/4), (0, 1/180, 17/120, 19051/360), (0, 0, 1/2, 13/2), (0, 0, 0, 60)]
[(1/2, 1/222, 7/37, 685/111), (0, 1/111, 14/37, 1370/111), (0, 0, 1/2, 23/2), (0, 0, 0, 37)]
[(1/2, 1/282, 16/47, 1822/141), (0, 1/141, 17/94, 12505/282), (0, 0, 1/2, 57/2), (0, 0, 0, 47)]
[(1/2, 1/102, 5/17, 163/51), (0, 1/51, 3/34, 1111/102), (0, 0, 1/2, 25/2), (0, 0, 0, 17)]
[(1/2, 0, 1, 19/2), (0, 1/168, 71/56, 1159/84), (0, 0, 2, 5), (0, 0, 0, 14)]
[(1/2, 0, 1/4, 19/4), (0, 1/144, 17/96, 1717/288), (0, 0, 1/2, 19/2), (0, 0, 0, 48)]
[(1/2, 1/378, 43/126, 17837/378), (0, 1/189, 23/126, 17341/378), (0, 0, 1/2, 97/2), (0, 0, 0, 63)]
[(1/2, 0, 1, 3/2), (0, 1/108, 5/12, 109/54), (0, 0, 2, 3), (0, 0, 0, 9)]
[(1/2, 0, 1/4, 211/4), (0, 1/162, 53/108, 7873/324), (0, 0, 1/2, 103/2), (0, 0, 0, 54)]
[(1/2, 0, 1/4, 203/4), (0, 1/162, 19/108, 5551/324), (0, 0, 1/2, 95/2), (0, 0, 0, 54)]
[(1/2, 0, 1/4, 29/4), (0, 1/24, 3/16, 289/48), (0, 0, 1/2, 13/2), (0, 0, 0, 8)]
[(1/2, 0, 1/4, 181/4), (0, 1/174, 11/116, 8425/348), (0, 0, 1/2, 65/2), (0, 0, 0, 58)]
[(1/2, 0, 1/4, 77/4), (0, 1/120, 23/80, 1741/240), (0, 0, 1/2, 77/2), (0, 0, 0, 40)]
[(1/2, 0, 0, 25/2), (0, 1/150, 1/50, 946/75), (0, 0, 1, 22), (0, 0, 0, 25)]
[(1/2, 0, 0, 11/2), (0, 1/66, 7/22, 199/33), (0, 0, 1, 2), (0, 0, 0, 11)]
[(1/2, 1/138, 116/23, 2/3), (0, 1/69, 232/23, 1/3), (0, 0, 23/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 0, 29/2), (0, 1/174, 41/58, 1198/87), (0, 0, 1, 9), (0, 0, 0, 29)]
[(1/2, 1/198, 7/22, 4349/198), (0, 1/99, 3/22, 1867/198), (0, 0, 1/2, 3/2), (0, 0, 0, 33)]
[(1/2, 0, 1, 21/2), (0, 1/168, 15/8, 547/84), (0, 0, 2, 7), (0, 0, 0, 14)]
[(1/2, 1/234, 1/39, 2128/117), (0, 1/117, 2/39, 4256/117), (0, 0, 1/2, 23/2), (0, 0, 0, 39)]
[(1/2, 0, 1/4, 21/4), (0, 1/78, 23/52, 1549/156), (0, 0, 1/2, 21/2), (0, 0, 0, 26)]
[(1/2, 0, 1/4, 125/4), (0, 1/108, 7/72, 2077/216), (0, 0, 1/2, 53/2), (0, 0, 0, 36)]
[(1/2, 0, 1/4, 227/4), (0, 1/180, 7/120, 10339/360), (0, 0, 1/2, 107/2), (0, 0, 0, 60)]
[(1/2, 1/258, 5/86, 5717/258), (0, 1/129, 5/43, 170/129), (0, 0, 1/2, 67/2), (0, 0, 0, 43)]
[(1/2, 1/354, 22/59, 2713/177), (0, 1/177, 29/118, 17401/354), (0, 0, 1/2, 81/2), (0, 0, 0, 59)]
[(1/2, 0, 1/4, 29/4), (0, 1/168, 51/112, 7537/336), (0, 0, 1/2, 29/2), (0, 0, 0, 56)]
[(1/2, 0, 1/4, 187/4), (0, 1/150, 43/100, 6511/300), (0, 0, 1/2, 87/2), (0, 0, 0, 50)]
[(1/2, 0, 1/4, 77/4), (0, 1/102, 3/68, 1201/204), (0, 0, 1/2, 9/2), (0, 0, 0, 34)]
[(1/2, 0, 1, 9/2), (0, 1/60, 9/20, 109/30), (0, 0, 2, 4), (0, 0, 0, 5)]
[(1/2, 1/114, 11/38, 881/114), (0, 1/57, 3/38, 2161/114), (0, 0, 1/2, 31/2), (0, 0, 0, 19)]
[(1/2, 0, 1/4, 61/4), (0, 1/102, 27/68, 1801/204), (0, 0, 1/2, 61/2), (0, 0, 0, 34)]
[(1/2, 0, 1/4, 163/4), (0, 1/156, 45/104, 13105/312), (0, 0, 1/2, 59/2), (0, 0, 0, 52)]
[(1/2, 0, 0, 13/2), (0, 1/78, 11/26, 433/39), (0, 0, 1, 10), (0, 0, 0, 13)]
[(1/2, 0, 5/4, 1/4), (0, 1/120, 159/80, 257/48), (0, 0, 5/2, 1/2), (0, 0, 0, 8)]
[(1/2, 1/174, 6/29, 2068/87), (0, 1/87, 12/29, 1613/87), (0, 0, 1/2, 9/2), (0, 0, 0, 29)]
[(1/2, 0, 1/4, 19/4), (0, 1/66, 9/44, 2005/132), (0, 0, 1/2, 19/2), (0, 0, 0, 22)]
[(1/2, 0, 1/4, 3/4), (0, 1/54, 5/12, 355/108), (0, 0, 1/2, 3/2), (0, 0, 0, 18)]
[(1/2, 0, 0, 23/2), (0, 1/138, 31/46, 1243/69), (0, 0, 1, 19), (0, 0, 0, 23)]
