[(1/2, 0, 1/2, 14), (0, 1/56, 1/2, 415/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 3/2, 2), (0, 1/48, 23/12, 85/16), (0, 0, 3, 4), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 6), (0, 1/24, 1/2, 65/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 6), (0, 1/24, 1/2, 97/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 21/2, 0), (0, 1/42, 134/21, 1/2), (0, 0, 21, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 12), (0, 1/48, 1/2, 695/48), (0, 0, 1, 0), (0, 0, 0, 24)]
[(1/2, 0, 7/2, 0), (0, 1/14, 13/7, 1/2), (0, 0, 7, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 31/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/44, 0, 217/44), (0, 0, 1, 0), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 0), (0, 1/36, 0, 641/36), (0, 0, 1, 0), (0, 0, 0, 18)]
[(1/2, 0, 1/2, 14), (0, 1/56, 1/2, 513/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 0), (0, 1/12, 0, 65/12), (0, 0, 1, 0), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 0), (0, 1/28, 0, 369/28), (0, 0, 1, 0), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 0), (0, 1/16, 0, 23/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 12), (0, 1/48, 1/2, 713/48), (0, 0, 1, 0), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 9), (0, 1/54, 1/3, 1127/54), (0, 0, 1, 18), (0, 0, 0, 27)]
[(1/2, 0, 1/2, 0), (0, 1/28, 0, 271/28), (0, 0, 1, 0), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 4), (0, 1/16, 1/2, 73/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 0), (0, 1/8, 0, 23/8), (0, 0, 1, 0), (0, 0, 0, 4)]
