[(1/2, 0, 1/2, 0), (0, 1/8, 0, 15/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/58, 0, 857/58), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 0, 1/2, 0), (0, 1/44, 0, 313/44), (0, 0, 1, 0), (0, 0, 0, 22)]
[(1/2, 0, 37/2, 0), (0, 1/74, 80/37, 1/2), (0, 0, 37, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/4, 0, 7/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 25), (0, 1/78, 14/39, 1561/78), (0, 0, 1, 11), (0, 0, 0, 39)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 23/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/32, 0, 175/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 41/2, 0), (0, 1/82, 343/41, 1/2), (0, 0, 41, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 16), (0, 1/64, 1/2, 687/64), (0, 0, 1, 0), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 0), (0, 1/16, 0, 47/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 11/2, 0), (0, 1/22, 96/11, 1/2), (0, 0, 11, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/68, 0, 2063/68), (0, 0, 1, 0), (0, 0, 0, 34)]
[(1/2, 0, 1/2, 0), (0, 1/44, 0, 71/44), (0, 0, 1, 0), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 38), (0, 1/80, 17/20, 2217/80), (0, 0, 1, 36), (0, 0, 0, 40)]
[(1/2, 0, 1/2, 0), (0, 1/68, 0, 329/68), (0, 0, 1, 0), (0, 0, 0, 34)]
[(1/2, 0, 29/2, 0), (0, 1/58, 8/29, 1/2), (0, 0, 29, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 4), (0, 1/16, 1/2, 79/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 8), (0, 1/32, 1/2, 209/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 22), (0, 1/88, 1/2, 1865/88), (0, 0, 1, 0), (0, 0, 0, 44)]
