[(1/2, 0, 0, 13/2), (0, 1/858, 101/78, 1767/143), (0, 0, 3, 5), (0, 0, 0, 13)]
[(1/2, 0, 0, 1/2), (0, 1/22, 1/2, 10/11), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1, 9/2), (0, 1/616, 3/56, 681/308), (0, 0, 2, 9), (0, 0, 0, 14)]
[(1/2, 1/946, 0, 17269/473), (0, 1/473, 0, 14199/473), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 0, 0, 29/2), (0, 1/638, 1/2, 6940/319), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 1/506, 0, 4982/253), (0, 1/253, 0, 4145/253), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/814, 0, 373/407), (0, 1/407, 0, 746/407), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 0, 0, 35/2), (0, 1/770, 39/70, 4058/385), (0, 0, 1, 1), (0, 0, 0, 35)]
[(1/2, 1/418, 0, 142/209), (0, 1/209, 0, 284/209), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 1/638, 0, 6940/319), (0, 1/319, 0, 4629/319), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 0, 0, 23/2), (0, 1/506, 1/2, 4982/253), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 0, 0, 31/2), (0, 1/682, 45/62, 1594/341), (0, 0, 1, 9), (0, 0, 0, 31)]
[(1/2, 0, 0, 19/2), (0, 1/418, 1/2, 142/209), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 1/22, 0, 10/11), (0, 1/11, 0, 9/11), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/638, 0, 5675/319), (0, 1/319, 0, 2099/319), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/506, 0, 5598/253), (0, 1/253, 0, 5377/253), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/1298, 0, 8678/649), (0, 1/649, 0, 17356/649), (0, 0, 1/2, 59/2), (0, 0, 0, 59)]
[(1/2, 1/242, 0, 1231/121), (0, 1/121, 0, 1131/121), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/902, 0, 17258/451), (0, 1/451, 0, 16025/451), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 0, 3/4, 59/4), (0, 1/726, 31/132, 1139/484), (0, 0, 3/2, 15/2), (0, 0, 0, 22)]
[(1/2, 0, 3, 5/2), (0, 1/528, 83/48, 73/88), (0, 0, 6, 1), (0, 0, 0, 4)]
[(1/2, 1/418, 0, 219/209), (0, 1/209, 0, 438/209), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 1/1474, 0, 49323/737), (0, 1/737, 0, 49267/737), (0, 0, 1/2, 67/2), (0, 0, 0, 67)]
[(1/2, 0, 0, 19/2), (0, 1/418, 1/2, 219/209), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 1/814, 0, 5103/407), (0, 1/407, 0, 10206/407), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 0, 0, 11/2), (0, 1/242, 1/2, 1231/121), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 0, 1/4, 89/4), (0, 1/616, 17/112, 46471/1232), (0, 0, 1/2, 89/2), (0, 0, 0, 56)]
[(1/2, 1/902, 0, 2914/451), (0, 1/451, 0, 5828/451), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 1/946, 0, 19711/473), (0, 1/473, 0, 19083/473), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 0, 0, 23/2), (0, 1/506, 1/2, 5598/253), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 0, 3/4, 37/4), (0, 1/330, 77/60, 1359/220), (0, 0, 3/2, 17/2), (0, 0, 0, 10)]
[(1/2, 1/902, 6/41, 15465/451), (0, 1/451, 12/41, 12439/451), (0, 0, 1/2, 71/2), (0, 0, 0, 41)]
[(1/2, 1/462, 8/21, 370/77), (0, 1/231, 16/21, 201/77), (0, 0, 3/2, 1/2), (0, 0, 0, 7)]
[(1/2, 1/1254, 119/114, 4469/418), (0, 1/627, 67/114, 6221/418), (0, 0, 3/2, 13/2), (0, 0, 0, 19)]
[(1/2, 1/902, 13/41, 7468/451), (0, 1/451, 11/82, 33931/902), (0, 0, 1/2, 73/2), (0, 0, 0, 41)]
[(1/2, 1/242, 7/22, 2385/242), (0, 1/121, 3/22, 1019/242), (0, 0, 1/2, 9/2), (0, 0, 0, 11)]
[(1/2, 0, 1/4, 7/4), (0, 1/242, 17/44, 9753/484), (0, 0, 1/2, 7/2), (0, 0, 0, 22)]
[(1/2, 0, 13, 1/2), (0, 1/572, 1107/52, 5/22), (0, 0, 26, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/4, 23/4), (0, 1/418, 25/76, 29553/836), (0, 0, 1/2, 23/2), (0, 0, 0, 38)]
[(1/2, 1/946, 16/43, 6478/473), (0, 1/473, 21/86, 34899/946), (0, 0, 1/2, 67/2), (0, 0, 0, 43)]
[(1/2, 0, 1/4, 135/4), (0, 1/418, 9/76, 12393/836), (0, 0, 1/2, 59/2), (0, 0, 0, 38)]
[(1/2, 1/902, 1/41, 6918/451), (0, 1/451, 2/41, 13836/451), (0, 0, 1/2, 15/2), (0, 0, 0, 41)]
[(1/2, 1/550, 2/25, 1253/275), (0, 1/275, 4/25, 2506/275), (0, 0, 1/2, 41/2), (0, 0, 0, 25)]
[(1/2, 1/814, 3/74, 273/814), (0, 1/407, 3/37, 273/407), (0, 0, 1/2, 13/2), (0, 0, 0, 37)]
[(1/2, 0, 1, 7/2), (0, 1/440, 19/40, 923/220), (0, 0, 2, 7), (0, 0, 0, 10)]
[(1/2, 1/418, 1/38, 7907/418), (0, 1/209, 1/19, 3936/209), (0, 0, 1/2, 25/2), (0, 0, 0, 19)]
[(1/2, 0, 1/4, 55/4), (0, 1/506, 17/92, 38265/1012), (0, 0, 1/2, 55/2), (0, 0, 0, 46)]
