[(1/2, 0, 1/2, 0), (0, 1/62, 0, 1067/62), (0, 0, 1, 0), (0, 0, 0, 31)]
[(1/2, 0, 1/2, 0), (0, 1/46, 0, 931/46), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 0, 31/2, 0), (0, 1/62, 53/31, 1/2), (0, 0, 31, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 3/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/16, 0, 91/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 11/2, 0), (0, 1/22, 116/11, 1/2), (0, 0, 11, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 4), (0, 1/16, 1/2, 123/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 0), (0, 1/4, 0, 3/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 23/2, 0), (0, 1/46, 201/23, 1/2), (0, 0, 23, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/44, 0, 837/44), (0, 0, 1, 0), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 14), (0, 1/68, 15/17, 1693/68), (0, 0, 1, 28), (0, 0, 0, 34)]
[(1/2, 0, 1/2, 0), (0, 1/32, 0, 347/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 0), (0, 1/22, 0, 111/22), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 0, 41/2, 0), (0, 1/82, 1619/41, 1/2), (0, 0, 41, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 16), (0, 1/64, 1/2, 1189/64), (0, 0, 1, 0), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 8), (0, 1/32, 1/2, 475/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 0), (0, 1/8, 0, 27/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/44, 0, 595/44), (0, 0, 1, 0), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 26), (0, 1/56, 13/14, 797/56), (0, 0, 1, 24), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 32), (0, 1/66, 8/33, 1295/66), (0, 0, 1, 31), (0, 0, 0, 33)]
[(1/2, 0, 1/2, 7), (0, 1/54, 13/27, 1055/54), (0, 0, 1, 14), (0, 0, 0, 27)]
[(1/2, 0, 1/2, 13), (0, 1/42, 17/21, 451/42), (0, 0, 1, 5), (0, 0, 0, 21)]
[(1/2, 0, 1/2, 18), (0, 1/58, 11/29, 1219/58), (0, 0, 1, 7), (0, 0, 0, 29)]
[(1/2, 0, 1/2, 2), (0, 1/58, 14/29, 805/58), (0, 0, 1, 4), (0, 0, 0, 29)]
[(1/2, 0, 1/2, 28), (0, 1/60, 14/15, 539/60), (0, 0, 1, 26), (0, 0, 0, 30)]
[(1/2, 0, 1/2, 11), (0, 1/54, 23/27, 371/54), (0, 0, 1, 22), (0, 0, 0, 27)]
[(1/2, 0, 1/2, 1), (0, 1/18, 8/9, 91/18), (0, 0, 1, 2), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 2), (0, 1/14, 5/7, 15/14), (0, 0, 1, 4), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 19), (0, 1/62, 7/31, 1083/62), (0, 0, 1, 7), (0, 0, 0, 31)]
[(1/2, 0, 1/2, 7), (0, 1/26, 6/13, 131/26), (0, 0, 1, 1), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 8), (0, 1/24, 2/3, 251/24), (0, 0, 1, 4), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 7), (0, 1/46, 9/23, 117/46), (0, 0, 1, 14), (0, 0, 0, 23)]
[(1/2, 0, 1/2, 12), (0, 1/26, 4/13, 277/26), (0, 0, 1, 11), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 17), (0, 1/62, 18/31, 701/62), (0, 0, 1, 3), (0, 0, 0, 31)]
[(1/2, 0, 1/2, 2), (0, 1/28, 6/7, 365/28), (0, 0, 1, 4), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 22), (0, 1/60, 14/15, 1061/60), (0, 0, 1, 14), (0, 0, 0, 30)]
[(1/2, 0, 1/2, 16), (0, 1/58, 2/29, 627/58), (0, 0, 1, 3), (0, 0, 0, 29)]
[(1/2, 0, 1/2, 22), (0, 1/50, 7/25, 1169/50), (0, 0, 1, 19), (0, 0, 0, 25)]
[(1/2, 0, 1/2, 10), (0, 1/34, 12/17, 9/34), (0, 0, 1, 3), (0, 0, 0, 17)]
[(1/2, 0, 1/2, 2), (0, 1/48, 1/12, 995/48), (0, 0, 1, 4), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 12), (0, 1/44, 4/11, 883/44), (0, 0, 1, 2), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 13), (0, 1/50, 2/25, 171/50), (0, 0, 1, 1), (0, 0, 0, 25)]
[(1/2, 0, 1/2, 4), (0, 1/68, 12/17, 1507/68), (0, 0, 1, 8), (0, 0, 0, 34)]
[(1/2, 0, 1/2, 24), (0, 1/58, 9/29, 199/58), (0, 0, 1, 19), (0, 0, 0, 29)]
[(1/2, 0, 1/2, 10), (0, 1/66, 25/33, 509/66), (0, 0, 1, 20), (0, 0, 0, 33)]
[(1/2, 0, 1/2, 16), (0, 1/56, 3/7, 1051/56), (0, 0, 1, 4), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 2), (0, 1/6, 2/3, 5/6), (0, 0, 1, 1), (0, 0, 0, 3)]
[(1/2, 0, 1/2, 2), (0, 1/60, 4/15, 701/60), (0, 0, 1, 4), (0, 0, 0, 30)]
[(1/2, 0, 1/2, 4), (0, 1/48, 5/6, 517/48), (0, 0, 1, 8), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 26), (0, 1/56, 1/14, 253/56), (0, 0, 1, 24), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 10), (0, 1/36, 4/9, 91/36), (0, 0, 1, 2), (0, 0, 0, 18)]
[(1/2, 0, 1/2, 28), (0, 1/64, 3/8, 1531/64), (0, 0, 1, 24), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 2), (0, 1/10, 2/5, 29/10), (0, 0, 1, 4), (0, 0, 0, 5)]
[(1/2, 0, 1/2, 23), (0, 1/50, 3/25, 939/50), (0, 0, 1, 21), (0, 0, 0, 25)]
[(1/2, 0, 1/2, 16), (0, 1/56, 3/7, 1541/56), (0, 0, 1, 4), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 11), (0, 1/46, 15/23, 789/46), (0, 0, 1, 22), (0, 0, 0, 23)]
[(1/2, 0, 1/2, 14), (0, 1/44, 9/11, 379/44), (0, 0, 1, 6), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 5), (0, 1/58, 9/29, 1483/58), (0, 0, 1, 10), (0, 0, 0, 29)]
[(1/2, 0, 1/2, 8), (0, 1/20, 1/5, 21/20), (0, 0, 1, 6), (0, 0, 0, 10)]
[(1/2, 0, 11/2, 2), (0, 1/66, 358/33, 7/6), (0, 0, 11, 1), (0, 0, 0, 3)]
[(1/2, 0, 1/2, 8), (0, 1/44, 2/11, 115/44), (0, 0, 1, 16), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 30), (0, 1/68, 12/17, 805/68), (0, 0, 1, 26), (0, 0, 0, 34)]
[(1/2, 0, 1/2, 6), (0, 1/56, 5/14, 675/56), (0, 0, 1, 12), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 2), (0, 1/12, 1/3, 5/12), (0, 0, 1, 4), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 8), (0, 1/72, 7/9, 2053/72), (0, 0, 1, 16), (0, 0, 0, 36)]
[(1/2, 0, 1/2, 1), (0, 1/42, 4/21, 731/42), (0, 0, 1, 2), (0, 0, 0, 21)]
[(1/2, 0, 1/2, 16), (0, 1/36, 2/9, 317/36), (0, 0, 1, 14), (0, 0, 0, 18)]
[(1/2, 0, 1/2, 8), (0, 1/60, 11/15, 1411/60), (0, 0, 1, 16), (0, 0, 0, 30)]
[(1/2, 0, 1/2, 30), (0, 1/62, 3/31, 747/62), (0, 0, 1, 29), (0, 0, 0, 31)]
[(1/2, 0, 1/2, 1), (0, 1/66, 25/33, 1427/66), (0, 0, 1, 2), (0, 0, 0, 33)]
[(1/2, 0, 1/2, 13), (0, 1/54, 2/27, 247/54), (0, 0, 1, 26), (0, 0, 0, 27)]
[(1/2, 0, 1/2, 10), (0, 1/44, 4/11, 85/44), (0, 0, 1, 20), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 18), (0, 1/50, 13/25, 759/50), (0, 0, 1, 11), (0, 0, 0, 25)]
[(1/2, 0, 1/2, 2), (0, 1/60, 14/15, 811/60), (0, 0, 1, 4), (0, 0, 0, 30)]
[(1/2, 0, 1/2, 13), (0, 1/34, 7/17, 499/34), (0, 0, 1, 9), (0, 0, 0, 17)]
[(1/2, 0, 1/2, 6), (0, 1/56, 9/14, 291/56), (0, 0, 1, 12), (0, 0, 0, 28)]
