[(1/2, 0, 0, 9/2), (0, 1/252, 43/36, 463/63), (0, 0, 2, 7), (0, 0, 0, 9)]
[(1/2, 0, 0, 13/2), (0, 1/182, 1/2, 821/91), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 1/238, 0, 1444/119), (0, 1/119, 0, 865/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/462, 5/66, 12779/462), (0, 1/231, 5/33, 5156/231), (0, 0, 1/2, 53/2), (0, 0, 0, 33)]
[(1/2, 1/490, 13/10, 593/98), (0, 1/245, 1/10, 157/98), (0, 0, 5/2, 7/2), (0, 0, 0, 7)]
[(1/2, 1/518, 14/37, 2620/259), (0, 1/259, 19/74, 379/518), (0, 0, 1/2, 39/2), (0, 0, 0, 37)]
[(1/2, 0, 0, 7/2), (0, 1/98, 1/2, 282/49), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 1/238, 0, 1157/119), (0, 1/119, 0, 291/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 0, 0, 1/2), (0, 1/14, 1/2, 2/7), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/182, 0, 821/91), (0, 1/91, 0, 459/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 13/2), (0, 1/182, 1/2, 1038/91), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 1/546, 7/39, 4909/273), (0, 1/273, 14/39, 9818/273), (0, 0, 1/2, 17/2), (0, 0, 0, 39)]
[(1/2, 1/434, 0, 1073/217), (0, 1/217, 0, 2146/217), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 0, 0, 17/2), (0, 1/238, 1/2, 1444/119), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/14, 0, 2/7), (0, 1/7, 0, 4/7), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/98, 0, 282/49), (0, 1/49, 0, 221/49), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 1/490, 27/70, 7417/490), (0, 1/245, 19/70, 12629/490), (0, 0, 1/2, 9/2), (0, 0, 0, 35)]
[(1/2, 1/518, 3/37, 1766/259), (0, 1/259, 6/37, 3532/259), (0, 0, 1/2, 41/2), (0, 0, 0, 37)]
[(1/2, 1/462, 113/66, 85/42), (0, 1/231, 113/33, 22/21), (0, 0, 11/2, 1/2), (0, 0, 0, 3)]
[(1/2, 1/182, 0, 1038/91), (0, 1/91, 0, 893/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/546, 31/78, 18323/546), (0, 1/273, 23/78, 1975/546), (0, 0, 1/2, 49/2), (0, 0, 0, 39)]
[(1/2, 1/434, 0, 849/217), (0, 1/217, 0, 1698/217), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 0, 0, 7/2), (0, 1/196, 51/28, 281/49), (0, 0, 2, 6), (0, 0, 0, 7)]
[(1/2, 1/490, 23/70, 6367/490), (0, 1/245, 11/70, 5139/490), (0, 0, 1/2, 31/2), (0, 0, 0, 35)]
[(1/2, 1/350, 13/50, 697/350), (0, 1/175, 1/50, 6469/350), (0, 0, 1/2, 21/2), (0, 0, 0, 25)]
[(1/2, 0, 4, 3/2), (0, 1/224, 253/32, 53/28), (0, 0, 8, 1), (0, 0, 0, 2)]
[(1/2, 1/322, 13/46, 6213/322), (0, 1/161, 3/46, 3249/322), (0, 0, 1/2, 11/2), (0, 0, 0, 23)]
