[(1/2, 1/238, 0, 1528/119), (0, 1/119, 0, 1033/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/1134, 1/162, 77263/1134), (0, 1/567, 1/81, 31336/567), (0, 0, 1/2, 59/2), (0, 0, 0, 81)]
[(1/2, 0, 0, 33/2), (0, 1/462, 47/66, 5567/231), (0, 0, 1, 4), (0, 0, 0, 33)]
[(1/2, 0, 0, 7/2), (0, 1/98, 1/2, 184/49), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 1/854, 0, 3103/427), (0, 1/427, 0, 6206/427), (0, 0, 1/2, 61/2), (0, 0, 0, 61)]
[(1/2, 0, 0, 29/2), (0, 1/406, 1/2, 3817/203), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 1/434, 0, 1311/217), (0, 1/217, 0, 2622/217), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 0, 0, 21/2), (0, 1/588, 53/84, 2759/147), (0, 0, 2, 19), (0, 0, 0, 21)]
[(1/2, 1/406, 0, 3817/203), (0, 1/203, 0, 1747/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 0, 2, 7/2), (0, 1/504, 91/72, 491/126), (0, 0, 4, 7), (0, 0, 0, 9)]
[(1/2, 0, 0, 17/2), (0, 1/238, 1/2, 1528/119), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/602, 0, 11720/301), (0, 1/301, 0, 10497/301), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 1/406, 0, 5434/203), (0, 1/203, 0, 4981/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/518, 0, 8479/259), (0, 1/259, 0, 7375/259), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 1/602, 0, 8619/301), (0, 1/301, 0, 4295/301), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 1/154, 0, 842/77), (0, 1/77, 0, 837/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 0, 0, 9/2), (0, 1/504, 227/72, 53/63), (0, 0, 4, 1), (0, 0, 0, 9)]
[(1/2, 1/742, 0, 17033/371), (0, 1/371, 0, 14403/371), (0, 0, 1/2, 53/2), (0, 0, 0, 53)]
[(1/2, 1/854, 0, 618/427), (0, 1/427, 0, 1236/427), (0, 0, 1/2, 61/2), (0, 0, 0, 61)]
[(1/2, 1/574, 0, 4069/287), (0, 1/287, 0, 8138/287), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 1/938, 0, 8374/469), (0, 1/469, 0, 16748/469), (0, 0, 1/2, 67/2), (0, 0, 0, 67)]
[(1/2, 1/994, 0, 15598/497), (0, 1/497, 0, 31196/497), (0, 0, 1/2, 71/2), (0, 0, 0, 71)]
[(1/2, 0, 0, 13/2), (0, 1/182, 1/2, 114/91), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 842/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 247/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 0, 0, 37/2), (0, 1/518, 1/2, 2473/259), (0, 0, 1, 0), (0, 0, 0, 37)]
[(1/2, 1/238, 0, 1073/119), (0, 1/119, 0, 123/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 0, 0, 13/2), (0, 1/182, 1/2, 562/91), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 0, 29/2), (0, 1/406, 1/2, 5434/203), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 1/182, 0, 562/91), (0, 1/91, 0, 1124/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/182, 0, 114/91), (0, 1/91, 0, 228/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 19/2), (0, 1/532, 45/76, 1233/133), (0, 0, 2, 16), (0, 0, 0, 19)]
[(1/2, 1/98, 0, 184/49), (0, 1/49, 0, 25/49), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 1/1134, 37/162, 24833/1134), (0, 1/567, 37/81, 24833/567), (0, 0, 1/2, 13/2), (0, 0, 0, 81)]
[(1/2, 1/518, 0, 2473/259), (0, 1/259, 0, 4946/259), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 0, 0, 39/2), (0, 1/546, 49/78, 2284/273), (0, 0, 1, 37), (0, 0, 0, 39)]
[(1/2, 1/574, 0, 2655/287), (0, 1/287, 0, 5310/287), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 1/434, 0, 611/217), (0, 1/217, 0, 1222/217), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 1/742, 0, 8248/371), (0, 1/371, 0, 16496/371), (0, 0, 1/2, 53/2), (0, 0, 0, 53)]
[(1/2, 0, 0, 17/2), (0, 1/238, 1/2, 1073/119), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/14, 0, 2/7), (0, 1/7, 0, 4/7), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/686, 0, 2242/343), (0, 1/343, 0, 4484/343), (0, 0, 1/2, 49/2), (0, 0, 0, 49)]
[(1/2, 1/966, 19/69, 8339/483), (0, 1/483, 7/138, 35771/966), (0, 0, 1/2, 133/2), (0, 0, 0, 69)]
[(1/2, 1/966, 11/138, 18953/966), (0, 1/483, 11/69, 18953/483), (0, 0, 1/2, 35/2), (0, 0, 0, 69)]
[(1/2, 0, 0, 33/2), (0, 1/462, 65/66, 4783/231), (0, 0, 1, 8), (0, 0, 0, 33)]
[(1/2, 1/994, 0, 4566/497), (0, 1/497, 0, 9132/497), (0, 0, 1/2, 71/2), (0, 0, 0, 71)]
[(1/2, 0, 0, 31/2), (0, 1/434, 1/2, 1311/217), (0, 0, 1, 0), (0, 0, 0, 31)]
[(1/2, 1/154, 0, 247/77), (0, 1/77, 0, 494/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 0, 0, 1/2), (0, 1/14, 1/2, 2/7), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/1106, 0, 36689/553), (0, 1/553, 0, 29691/553), (0, 0, 1/2, 79/2), (0, 0, 0, 79)]
