[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/4, 0, 3/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 8), (0, 1/32, 1/2, 11/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 0), (0, 1/8, 0, 11/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 13/2, 0), (0, 1/26, 158/13, 1/2), (0, 0, 13, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/16, 0, 11/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 4), (0, 1/16, 1/2, 43/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 0), (0, 1/26, 0, 147/26), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 19/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 2), (0, 1/12, 2/3, 37/12), (0, 0, 1, 4), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 8), (0, 1/24, 2/3, 203/24), (0, 0, 1, 4), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 2), (0, 1/20, 3/5, 187/20), (0, 0, 1, 4), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 6), (0, 1/22, 3/11, 71/22), (0, 0, 1, 1), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 8), (0, 1/26, 12/13, 213/26), (0, 0, 1, 3), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 5), (0, 1/26, 12/13, 125/26), (0, 0, 1, 10), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 6), (0, 1/28, 3/7, 69/28), (0, 0, 1, 12), (0, 0, 0, 14)]
