[(1/2, 0, 1/2, 8), (0, 1/32, 1/2, 51/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 0), (0, 1/12, 0, 59/12), (0, 0, 1, 0), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 4), (0, 1/16, 1/2, 45/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 27/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/24, 0, 77/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 11/2, 0), (0, 1/22, 4/11, 1/2), (0, 0, 11, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 12), (0, 1/30, 2/5, 157/30), (0, 0, 1, 9), (0, 0, 0, 15)]
[(1/2, 0, 1/2, 6), (0, 1/28, 6/7, 19/28), (0, 0, 1, 12), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 0), (0, 1/24, 0, 275/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/12, 0, 5/12), (0, 0, 1, 0), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 0), (0, 1/8, 0, 19/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 9/2, 0), (0, 1/18, 65/9, 1/2), (0, 0, 9, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/6, 0, 5/6), (0, 0, 1, 0), (0, 0, 0, 3)]
[(1/2, 0, 1/2, 0), (0, 1/16, 0, 51/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 6), (0, 1/24, 1/2, 59/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 0), (0, 1/22, 0, 129/22), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 0, 3/2, 0), (0, 1/6, 7/3, 1/2), (0, 0, 3, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/18, 0, 113/18), (0, 0, 1, 0), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 6), (0, 1/24, 1/2, 283/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 0), (0, 1/4, 0, 3/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 13), (0, 1/34, 12/17, 3/34), (0, 0, 1, 9), (0, 0, 0, 17)]
[(1/2, 0, 3/2, 2), (0, 1/24, 17/6, 23/8), (0, 0, 3, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 7), (0, 1/26, 11/13, 329/26), (0, 0, 1, 1), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 1), (0, 1/14, 2/7, 75/14), (0, 0, 1, 2), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 2), (0, 1/28, 3/7, 291/28), (0, 0, 1, 4), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 2), (0, 1/14, 6/7, 95/14), (0, 0, 1, 4), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 8), (0, 1/20, 2/5, 27/20), (0, 0, 1, 6), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 6), (0, 1/28, 1/7, 219/28), (0, 0, 1, 12), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 10), (0, 1/22, 9/11, 185/22), (0, 0, 1, 9), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 12), (0, 1/28, 4/7, 179/28), (0, 0, 1, 10), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 8), (0, 1/28, 1/7, 173/28), (0, 0, 1, 2), (0, 0, 0, 14)]
[(1/2, 0, 3/2, 2), (0, 1/18, 2/9, 11/6), (0, 0, 3, 1), (0, 0, 0, 3)]
[(1/2, 0, 1/2, 6), (0, 1/26, 11/13, 9/26), (0, 0, 1, 12), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 3), (0, 1/18, 2/3, 31/18), (0, 0, 1, 6), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 3), (0, 1/26, 5/13, 85/26), (0, 0, 1, 6), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 5), (0, 1/14, 6/7, 3/14), (0, 0, 1, 3), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 2), (0, 1/16, 1/4, 123/16), (0, 0, 1, 4), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 2), (0, 1/20, 2/5, 173/20), (0, 0, 1, 4), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 2), (0, 1/20, 2/5, 123/20), (0, 0, 1, 4), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 8), (0, 1/22, 10/11, 161/22), (0, 0, 1, 5), (0, 0, 0, 11)]
[(1/2, 0, 3/2, 0), (0, 1/24, 5/3, 15/8), (0, 0, 3, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 6), (0, 1/14, 2/7, 23/14), (0, 0, 1, 5), (0, 0, 0, 7)]
[(1/2, 0, 3/2, 1), (0, 1/30, 16/15, 29/10), (0, 0, 3, 2), (0, 0, 0, 5)]
[(1/2, 0, 1/2, 12), (0, 1/28, 3/7, 3/28), (0, 0, 1, 10), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 2), (0, 1/10, 4/5, 23/10), (0, 0, 1, 4), (0, 0, 0, 5)]
[(1/2, 0, 1/2, 3), (0, 1/22, 10/11, 81/22), (0, 0, 1, 6), (0, 0, 0, 11)]
[(1/2, 0, 3/2, 0), (0, 1/12, 8/3, 7/4), (0, 0, 3, 0), (0, 0, 0, 2)]
[(1/2, 0, 3/2, 4), (0, 1/30, 16/15, 21/10), (0, 0, 3, 3), (0, 0, 0, 5)]
