[(1/2, 0, 0, 31/2), (0, 1/682, 1/2, 1719/341), (0, 0, 1, 0), (0, 0, 0, 31)]
[(1/2, 1/374, 0, 2632/187), (0, 1/187, 0, 2085/187), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/242, 0, 1180/121), (0, 1/121, 0, 1029/121), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/110, 0, 256/55), (0, 1/55, 0, 237/55), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/550, 0, 6031/275), (0, 1/275, 0, 5187/275), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 1/1166, 0, 20793/583), (0, 1/583, 0, 10687/583), (0, 0, 1/2, 53/2), (0, 0, 0, 53)]
[(1/2, 0, 1, 11/2), (0, 1/616, 97/56, 1521/308), (0, 0, 2, 11), (0, 0, 0, 14)]
[(1/2, 0, 3/4, 53/4), (0, 1/462, 31/84, 3557/308), (0, 0, 3/2, 25/2), (0, 0, 0, 14)]
[(1/2, 0, 0, 5/2), (0, 1/110, 1/2, 69/55), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 0, 1, 17/2), (0, 1/836, 73/76, 6031/418), (0, 0, 2, 17), (0, 0, 0, 19)]
[(1/2, 0, 0, 17/2), (0, 1/374, 1/2, 2632/187), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 0, 0, 23/2), (0, 1/506, 1/2, 2302/253), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 1/506, 0, 872/253), (0, 1/253, 0, 1744/253), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 0, 0, 11/2), (0, 1/242, 1/2, 1180/121), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 0, 5/4, 13/4), (0, 1/440, 129/80, 1307/176), (0, 0, 5/2, 13/2), (0, 0, 0, 8)]
[(1/2, 0, 0, 25/2), (0, 1/550, 1/2, 6031/275), (0, 0, 1, 0), (0, 0, 0, 25)]
[(1/2, 1/814, 0, 1895/407), (0, 1/407, 0, 3790/407), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 1/814, 0, 11795/407), (0, 1/407, 0, 8531/407), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 1/110, 0, 69/55), (0, 1/55, 0, 138/55), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/506, 0, 2302/253), (0, 1/253, 0, 4604/253), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 0, 1, 5/2), (0, 1/440, 13/8, 1719/220), (0, 0, 2, 5), (0, 0, 0, 10)]
[(1/2, 1/682, 0, 1719/341), (0, 1/341, 0, 3438/341), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 1/902, 0, 12180/451), (0, 1/451, 0, 5869/451), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 0, 0, 5/2), (0, 1/110, 1/2, 256/55), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 1/1474, 0, 40868/737), (0, 1/737, 0, 32357/737), (0, 0, 1/2, 67/2), (0, 0, 0, 67)]
[(1/2, 0, 0, 17/2), (0, 1/374, 1/2, 1125/187), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 0, 3/4, 61/4), (0, 1/594, 85/108, 4151/396), (0, 0, 3/2, 25/2), (0, 0, 0, 18)]
[(1/2, 0, 0, 37/2), (0, 1/814, 1/2, 11795/407), (0, 0, 1, 0), (0, 0, 0, 37)]
[(1/2, 0, 1/4, 57/4), (0, 1/616, 11/112, 11133/1232), (0, 0, 1/2, 57/2), (0, 0, 0, 56)]
[(1/2, 1/682, 0, 5008/341), (0, 1/341, 0, 10016/341), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 1/946, 0, 7516/473), (0, 1/473, 0, 15032/473), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 1/22, 0, 3/11), (0, 1/11, 0, 6/11), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/374, 0, 1125/187), (0, 1/187, 0, 2250/187), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/902, 0, 1268/451), (0, 1/451, 0, 2536/451), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 1/550, 0, 5844/275), (0, 1/275, 0, 4813/275), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 0, 0, 1/2), (0, 1/22, 1/2, 3/11), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/726, 47/66, 1399/242), (0, 1/363, 47/33, 68/121), (0, 0, 3/2, 15/2), (0, 0, 0, 11)]
[(1/2, 1/594, 28/27, 331/99), (0, 1/297, 31/54, 829/198), (0, 0, 3/2, 5/2), (0, 0, 0, 9)]
[(1/2, 1/638, 21/58, 8905/638), (0, 1/319, 13/58, 7283/638), (0, 0, 1/2, 33/2), (0, 0, 0, 29)]
[(1/2, 0, 0, 11/2), (0, 1/726, 119/66, 507/121), (0, 0, 3, 1), (0, 0, 0, 11)]
[(1/2, 0, 1/4, 103/4), (0, 1/308, 19/56, 3499/616), (0, 0, 1/2, 47/2), (0, 0, 0, 28)]
[(1/2, 0, 3/4, 3/4), (0, 1/66, 5/12, 81/44), (0, 0, 3/2, 3/2), (0, 0, 0, 2)]
[(1/2, 0, 3/4, 11/4), (0, 1/132, 31/24, 147/88), (0, 0, 3/2, 3/2), (0, 0, 0, 4)]
[(1/2, 1/726, 17/33, 694/121), (0, 1/363, 34/33, 57/121), (0, 0, 3/2, 5/2), (0, 0, 0, 11)]
[(1/2, 0, 0, 1/2), (0, 1/286, 71/26, 7/11), (0, 0, 13, 0), (0, 0, 0, 1)]
[(1/2, 0, 3/4, 37/4), (0, 1/396, 31/72, 1709/264), (0, 0, 3/2, 13/2), (0, 0, 0, 12)]
[(1/2, 1/638, 9/58, 15131/638), (0, 1/319, 9/29, 5880/319), (0, 0, 1/2, 51/2), (0, 0, 0, 29)]
[(1/2, 1/726, 97/66, 1135/242), (0, 1/363, 95/66, 2149/242), (0, 0, 3/2, 1/2), (0, 0, 0, 11)]
[(1/2, 0, 0, 13/2), (0, 1/286, 5/26, 454/143), (0, 0, 1, 9), (0, 0, 0, 13)]
[(1/2, 1/946, 13/86, 25823/946), (0, 1/473, 13/43, 5484/473), (0, 0, 1/2, 63/2), (0, 0, 0, 43)]
[(1/2, 1/1474, 51/134, 69823/1474), (0, 1/737, 35/134, 12145/1474), (0, 0, 1/2, 39/2), (0, 0, 0, 67)]
[(1/2, 0, 1/4, 73/4), (0, 1/374, 13/68, 9395/748), (0, 0, 1/2, 5/2), (0, 0, 0, 34)]
[(1/2, 0, 1/4, 7/4), (0, 1/418, 9/76, 24905/836), (0, 0, 1/2, 7/2), (0, 0, 0, 38)]
[(1/2, 0, 1/4, 121/4), (0, 1/352, 13/64, 18635/704), (0, 0, 1/2, 57/2), (0, 0, 0, 32)]
[(1/2, 0, 1/4, 137/4), (0, 1/572, 47/104, 15753/1144), (0, 0, 1/2, 33/2), (0, 0, 0, 52)]
[(1/2, 0, 0, 19/2), (0, 1/418, 21/38, 2599/209), (0, 0, 1, 5), (0, 0, 0, 19)]
[(1/2, 0, 1/4, 25/4), (0, 1/176, 5/32, 947/352), (0, 0, 1/2, 25/2), (0, 0, 0, 16)]
[(1/2, 0, 1/4, 63/4), (0, 1/242, 3/44, 8603/484), (0, 0, 1/2, 19/2), (0, 0, 0, 22)]
[(1/2, 0, 0, 23/2), (0, 1/506, 43/46, 5415/253), (0, 0, 1, 22), (0, 0, 0, 23)]
[(1/2, 0, 1/4, 55/4), (0, 1/352, 1/64, 19449/704), (0, 0, 1/2, 55/2), (0, 0, 0, 32)]
[(1/2, 0, 15/4, 7/4), (0, 1/330, 121/60, 25/44), (0, 0, 15/2, 3/2), (0, 0, 0, 2)]
[(1/2, 0, 3/4, 11/4), (0, 1/264, 13/48, 1049/176), (0, 0, 3/2, 11/2), (0, 0, 0, 8)]
[(1/2, 1/814, 5/37, 11003/407), (0, 1/407, 10/37, 6947/407), (0, 0, 1/2, 71/2), (0, 0, 0, 37)]
[(1/2, 1/638, 14/29, 7120/319), (0, 1/319, 27/58, 9659/638), (0, 0, 1/2, 1/2), (0, 0, 0, 29)]
[(1/2, 0, 9/4, 1/4), (0, 1/198, 95/36, 49/44), (0, 0, 9/2, 1/2), (0, 0, 0, 2)]
[(1/2, 1/770, 1/35, 445/77), (0, 1/385, 2/35, 351/77), (0, 0, 5/2, 5/2), (0, 0, 0, 7)]
