[(1/2, 1/826, 0, 21835/413), (0, 1/413, 0, 19303/413), (0, 0, 1/2, 59/2), (0, 0, 0, 59)]
[(1/2, 1/854, 0, 25769/427), (0, 1/427, 0, 25491/427), (0, 0, 1/2, 61/2), (0, 0, 0, 61)]
[(1/2, 1/938, 33/134, 35053/938), (0, 1/469, 33/67, 3630/469), (0, 0, 1/2, 81/2), (0, 0, 0, 67)]
[(1/2, 0, 0, 5/2), (0, 1/70, 1/2, 121/35), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 1/910, 0, 21121/455), (0, 1/455, 0, 12667/455), (0, 0, 1/2, 65/2), (0, 0, 0, 65)]
[(1/2, 1/490, 0, 6554/245), (0, 1/245, 0, 4533/245), (0, 0, 1/2, 35/2), (0, 0, 0, 35)]
[(1/2, 1/70, 0, 121/35), (0, 1/35, 0, 67/35), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/182, 0, 849/91), (0, 1/91, 0, 515/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/350, 0, 2179/175), (0, 1/175, 0, 4358/175), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 1/938, 0, 23256/469), (0, 1/469, 0, 15089/469), (0, 0, 1/2, 67/2), (0, 0, 0, 67)]
[(1/2, 0, 0, 25/2), (0, 1/350, 1/2, 2179/175), (0, 0, 1, 0), (0, 0, 0, 25)]
[(1/2, 1/1218, 7/174, 40877/1218), (0, 1/609, 7/87, 40877/609), (0, 0, 1/2, 121/2), (0, 0, 0, 87)]
[(1/2, 1/574, 0, 5980/287), (0, 1/287, 0, 193/287), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 1/910, 0, 11496/455), (0, 1/455, 0, 22992/455), (0, 0, 1/2, 65/2), (0, 0, 0, 65)]
[(1/2, 1/154, 0, 30/77), (0, 1/77, 0, 60/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/826, 0, 9494/413), (0, 1/413, 0, 18988/413), (0, 0, 1/2, 59/2), (0, 0, 0, 59)]
[(1/2, 1/518, 0, 1164/259), (0, 1/259, 0, 2328/259), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 0, 0, 39/2), (0, 1/546, 67/78, 9025/273), (0, 0, 1, 4), (0, 0, 0, 39)]
[(1/2, 0, 0, 7/2), (0, 1/98, 1/2, 37/49), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 1/910, 0, 22304/455), (0, 1/455, 0, 15033/455), (0, 0, 1/2, 65/2), (0, 0, 0, 65)]
[(1/2, 1/518, 0, 205/259), (0, 1/259, 0, 410/259), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 0, 0, 13/2), (0, 1/182, 1/2, 849/91), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 1/770, 0, 18846/385), (0, 1/385, 0, 16517/385), (0, 0, 1/2, 55/2), (0, 0, 0, 55)]
[(1/2, 1/938, 28/67, 11272/469), (0, 1/469, 45/134, 38053/938), (0, 0, 1/2, 15/2), (0, 0, 0, 67)]
[(1/2, 0, 0, 37/2), (0, 1/518, 1/2, 1164/259), (0, 0, 1, 0), (0, 0, 0, 37)]
[(1/2, 0, 0, 23/2), (0, 1/322, 1/2, 758/161), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 0, 0, 35/2), (0, 1/490, 1/2, 6554/245), (0, 0, 1, 0), (0, 0, 0, 35)]
[(1/2, 1/1022, 0, 34106/511), (0, 1/511, 0, 30909/511), (0, 0, 1/2, 73/2), (0, 0, 0, 73)]
[(1/2, 1/770, 0, 9529/385), (0, 1/385, 0, 19058/385), (0, 0, 1/2, 55/2), (0, 0, 0, 55)]
[(1/2, 0, 0, 1/2), (0, 1/14, 1/2, 2/7), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/1022, 0, 13855/511), (0, 1/511, 0, 27710/511), (0, 0, 1/2, 73/2), (0, 0, 0, 73)]
[(1/2, 1/70, 0, 79/35), (0, 1/35, 0, 158/35), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/322, 0, 3474/161), (0, 1/161, 0, 3245/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 0, 0, 33/2), (0, 1/462, 5/6, 2753/231), (0, 0, 1, 11), (0, 0, 0, 33)]
[(1/2, 1/1078, 0, 27134/539), (0, 1/539, 0, 12765/539), (0, 0, 1/2, 77/2), (0, 0, 0, 77)]
[(1/2, 0, 2, 1/2), (0, 1/504, 151/72, 533/126), (0, 0, 4, 1), (0, 0, 0, 9)]
[(1/2, 0, 0, 21/2), (0, 1/588, 71/84, 274/147), (0, 0, 2, 17), (0, 0, 0, 21)]
[(1/2, 1/490, 0, 4496/245), (0, 1/245, 0, 417/245), (0, 0, 1/2, 35/2), (0, 0, 0, 35)]
[(1/2, 0, 0, 39/2), (0, 1/546, 41/78, 2662/273), (0, 0, 1, 35), (0, 0, 0, 39)]
[(1/2, 0, 0, 33/2), (0, 1/462, 37/66, 3250/231), (0, 0, 1, 4), (0, 0, 0, 33)]
[(1/2, 1/182, 0, 1010/91), (0, 1/91, 0, 837/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 5/2), (0, 1/70, 1/2, 79/35), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 1/1078, 61/154, 17833/1078), (0, 1/539, 45/154, 37283/1078), (0, 0, 1/2, 151/2), (0, 0, 0, 77)]
[(1/2, 0, 0, 23/2), (0, 1/322, 1/2, 3474/161), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 1/854, 0, 3999/427), (0, 1/427, 0, 7998/427), (0, 0, 1/2, 61/2), (0, 0, 0, 61)]
[(1/2, 1/574, 0, 744/287), (0, 1/287, 0, 1488/287), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 1/322, 0, 758/161), (0, 1/161, 0, 1516/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/1330, 7/190, 98711/1330), (0, 1/665, 7/95, 35536/665), (0, 0, 1/2, 173/2), (0, 0, 0, 95)]
[(1/2, 1/994, 0, 13120/497), (0, 1/497, 0, 26240/497), (0, 0, 1/2, 71/2), (0, 0, 0, 71)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 212/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 1/350, 0, 3446/175), (0, 1/175, 0, 2517/175), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 1/154, 0, 212/77), (0, 1/77, 0, 424/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 0, 0, 43/2), (0, 1/602, 23/86, 10586/301), (0, 0, 1, 12), (0, 0, 0, 43)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 30/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 0, 0, 13/2), (0, 1/182, 1/2, 1010/91), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 1/770, 0, 2571/385), (0, 1/385, 0, 5142/385), (0, 0, 1/2, 55/2), (0, 0, 0, 55)]
[(1/2, 1/1218, 35/174, 84431/1218), (0, 1/609, 35/87, 31448/609), (0, 0, 1/2, 101/2), (0, 0, 0, 87)]
[(1/2, 0, 0, 37/2), (0, 1/518, 1/2, 205/259), (0, 0, 1, 0), (0, 0, 0, 37)]
[(1/2, 1/910, 0, 12679/455), (0, 1/455, 0, 25358/455), (0, 0, 1/2, 65/2), (0, 0, 0, 65)]
[(1/2, 1/14, 0, 2/7), (0, 1/7, 0, 4/7), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/658, 0, 12602/329), (0, 1/329, 0, 9741/329), (0, 0, 1/2, 47/2), (0, 0, 0, 47)]
[(1/2, 0, 0, 25/2), (0, 1/350, 1/2, 3446/175), (0, 0, 1, 0), (0, 0, 0, 25)]
