[(1/2, 0, 1/2, 0), (0, 1/22, 0, 223/22), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 0, 5/2, 1), (0, 1/50, 102/25, 33/10), (0, 0, 5, 2), (0, 0, 0, 5)]
[(1/2, 0, 1/2, 0), (0, 1/16, 0, 31/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 14), (0, 1/56, 1/2, 153/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 10), (0, 1/48, 7/12, 313/48), (0, 0, 1, 20), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 0), (0, 1/8, 0, 31/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 25/2, 0), (0, 1/50, 202/25, 1/2), (0, 0, 25, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 10), (0, 1/40, 1/2, 121/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 0), (0, 1/32, 0, 415/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 0), (0, 1/44, 0, 465/44), (0, 0, 1, 0), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 10), (0, 1/40, 1/2, 729/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 0), (0, 1/50, 0, 1029/50), (0, 0, 1, 0), (0, 0, 0, 25)]
[(1/2, 0, 29/2, 0), (0, 1/58, 182/29, 1/2), (0, 0, 29, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 8), (0, 1/32, 1/2, 31/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 16), (0, 1/64, 1/2, 97/64), (0, 0, 1, 0), (0, 0, 0, 32)]
[(1/2, 0, 7/2, 0), (0, 1/14, 3/7, 1/2), (0, 0, 7, 0), (0, 0, 0, 1)]
[(1/2, 0, 11/2, 0), (0, 1/22, 51/11, 1/2), (0, 0, 11, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/4, 0, 7/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 0), (0, 1/28, 0, 153/28), (0, 0, 1, 0), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 14), (0, 1/54, 7/27, 1093/54), (0, 0, 1, 1), (0, 0, 0, 27)]
