[(1/2, 1/6, 0, 1/3), (0, 1/3, 0, 2/3), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 0, 41/2), (0, 1/246, 45/82, 4597/123), (0, 0, 1, 16), (0, 0, 0, 41)]
[(1/2, 1/258, 0, 547/129), (0, 1/129, 0, 1094/129), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 0, 1/4, 173/4), (0, 1/258, 19/172, 40057/516), (0, 0, 1/2, 1/2), (0, 0, 0, 86)]
[(1/2, 1/78, 6/13, 46/39), (0, 1/39, 11/26, 145/78), (0, 0, 1/2, 1/2), (0, 0, 0, 13)]
[(1/2, 1/486, 0, 13723/243), (0, 1/243, 0, 7763/243), (0, 0, 1/2, 81/2), (0, 0, 0, 81)]
[(1/2, 1/162, 7/54, 1991/162), (0, 1/81, 7/27, 1991/81), (0, 0, 1/2, 1/2), (0, 0, 0, 27)]
[(1/2, 0, 1/4, 5/4), (0, 1/6, 1/4, 19/12), (0, 0, 1/2, 1/2), (0, 0, 0, 2)]
[(1/2, 1/102, 0, 502/51), (0, 1/51, 0, 137/51), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 0, 1/4, 155/4), (0, 1/234, 37/156, 1129/468), (0, 0, 1/2, 155/2), (0, 0, 0, 78)]
[(1/2, 0, 1/4, 163/4), (0, 1/246, 5/164, 35593/492), (0, 0, 1/2, 163/2), (0, 0, 0, 82)]
[(1/2, 1/366, 27/61, 1498/183), (0, 1/183, 47/122, 5809/366), (0, 0, 1/2, 1/2), (0, 0, 0, 61)]
[(1/2, 0, 1/4, 173/4), (0, 1/258, 67/172, 19369/516), (0, 0, 1/2, 1/2), (0, 0, 0, 86)]
[(1/2, 0, 1/4, 189/4), (0, 1/264, 59/176, 1417/528), (0, 0, 1/2, 13/2), (0, 0, 0, 88)]
[(1/2, 1/234, 1/78, 623/234), (0, 1/117, 1/39, 623/117), (0, 0, 1/2, 1/2), (0, 0, 0, 39)]
[(1/2, 1/474, 27/79, 4081/237), (0, 1/237, 29/158, 16087/474), (0, 0, 1/2, 1/2), (0, 0, 0, 79)]
[(1/2, 0, 0, 9/2), (0, 1/54, 1/2, 115/27), (0, 0, 1, 0), (0, 0, 0, 9)]
[(1/2, 1/282, 9/94, 6665/282), (0, 1/141, 9/47, 38/141), (0, 0, 1/2, 1/2), (0, 0, 0, 47)]
[(1/2, 0, 0, 13/2), (0, 1/78, 1/2, 352/39), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 1/4, 67/4), (0, 1/246, 51/164, 2119/492), (0, 0, 1/2, 67/2), (0, 0, 0, 82)]
[(1/2, 0, 0, 27/2), (0, 1/162, 1/2, 601/81), (0, 0, 1, 0), (0, 0, 0, 27)]
[(1/2, 0, 0, 3/2), (0, 1/18, 1/2, 7/9), (0, 0, 1, 0), (0, 0, 0, 3)]
[(1/2, 1/438, 0, 1069/219), (0, 1/219, 0, 2138/219), (0, 0, 1/2, 73/2), (0, 0, 0, 73)]
[(1/2, 1/306, 0, 3544/153), (0, 1/153, 0, 7088/153), (0, 0, 1/2, 51/2), (0, 0, 0, 51)]
[(1/2, 1/534, 13/89, 16630/267), (0, 1/267, 26/89, 9497/267), (0, 0, 1/2, 1/2), (0, 0, 0, 89)]
[(1/2, 1/18, 1/6, 29/18), (0, 1/9, 1/3, 2/9), (0, 0, 1/2, 1/2), (0, 0, 0, 3)]
[(1/2, 1/438, 13/73, 12835/219), (0, 1/219, 26/73, 9683/219), (0, 0, 1/2, 1/2), (0, 0, 0, 73)]
[(1/2, 1/282, 0, 2764/141), (0, 1/141, 0, 5528/141), (0, 0, 1/2, 47/2), (0, 0, 0, 47)]
[(1/2, 1/246, 9/41, 3886/123), (0, 1/123, 18/41, 2729/123), (0, 0, 1/2, 1/2), (0, 0, 0, 41)]
[(1/2, 1/54, 1/9, 10/27), (0, 1/27, 2/9, 20/27), (0, 0, 1/2, 17/2), (0, 0, 0, 9)]
[(1/2, 1/366, 0, 2569/183), (0, 1/183, 0, 5138/183), (0, 0, 1/2, 61/2), (0, 0, 0, 61)]
[(1/2, 1/102, 4/17, 727/51), (0, 1/51, 8/17, 587/51), (0, 0, 1/2, 1/2), (0, 0, 0, 17)]
[(1/2, 1/78, 0, 352/39), (0, 1/39, 0, 197/39), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/306, 43/102, 8525/306), (0, 1/153, 35/102, 1291/306), (0, 0, 1/2, 1/2), (0, 0, 0, 51)]
[(1/2, 0, 1/4, 53/4), (0, 1/78, 11/52, 145/156), (0, 0, 1/2, 1/2), (0, 0, 0, 26)]
[(1/2, 1/474, 0, 14482/237), (0, 1/237, 0, 10241/237), (0, 0, 1/2, 79/2), (0, 0, 0, 79)]
[(1/2, 1/246, 9/41, 4519/123), (0, 1/123, 18/41, 3995/123), (0, 0, 1/2, 81/2), (0, 0, 0, 41)]
[(1/2, 1/234, 0, 493/117), (0, 1/117, 0, 986/117), (0, 0, 1/2, 39/2), (0, 0, 0, 39)]
[(1/2, 0, 0, 17/2), (0, 1/102, 1/2, 502/51), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 0, 1/4, 69/4), (0, 1/102, 33/68, 6427/204), (0, 0, 1/2, 1/2), (0, 0, 0, 34)]
[(1/2, 1/498, 63/166, 16829/498), (0, 1/249, 43/166, 33907/498), (0, 0, 1/2, 165/2), (0, 0, 0, 83)]
[(1/2, 1/258, 6/43, 4810/129), (0, 1/129, 12/43, 4073/129), (0, 0, 1/2, 1/2), (0, 0, 0, 43)]
[(1/2, 0, 1/4, 93/4), (0, 1/108, 5/24, 6805/216), (0, 0, 1/2, 21/2), (0, 0, 0, 36)]
[(1/2, 0, 1/4, 157/4), (0, 1/132, 43/88, 2809/264), (0, 0, 1/2, 69/2), (0, 0, 0, 44)]
[(1/2, 0, 1/4, 19/4), (0, 1/204, 9/136, 10765/408), (0, 0, 1/2, 19/2), (0, 0, 0, 68)]
[(1/2, 1/450, 29/75, 1828/225), (0, 1/225, 41/150, 5737/450), (0, 0, 1/2, 7/2), (0, 0, 0, 75)]
[(1/2, 0, 1/4, 45/4), (0, 1/144, 13/32, 541/288), (0, 0, 1/2, 45/2), (0, 0, 0, 48)]
[(1/2, 0, 1/4, 19/4), (0, 1/204, 25/136, 7357/408), (0, 0, 1/2, 19/2), (0, 0, 0, 68)]
[(1/2, 1/282, 21/47, 4006/141), (0, 1/141, 37/94, 5449/282), (0, 0, 1/2, 75/2), (0, 0, 0, 47)]
[(1/2, 1/414, 67/138, 13079/414), (0, 1/207, 65/138, 3595/414), (0, 0, 1/2, 109/2), (0, 0, 0, 69)]
[(1/2, 0, 1, 1/2), (0, 1/216, 17/72, 1675/108), (0, 0, 2, 1), (0, 0, 0, 18)]
[(1/2, 0, 1/4, 227/4), (0, 1/180, 49/120, 3253/360), (0, 0, 1/2, 107/2), (0, 0, 0, 60)]
[(1/2, 1/138, 1/46, 761/138), (0, 1/69, 1/23, 761/69), (0, 0, 1/2, 11/2), (0, 0, 0, 23)]
[(1/2, 1/354, 37/118, 6215/354), (0, 1/177, 15/118, 11191/354), (0, 0, 1/2, 7/2), (0, 0, 0, 59)]
[(1/2, 1/282, 10/47, 3952/141), (0, 1/141, 20/47, 1277/141), (0, 0, 1/2, 21/2), (0, 0, 0, 47)]
[(1/2, 1/402, 35/134, 7907/402), (0, 1/201, 3/134, 22849/402), (0, 0, 1/2, 99/2), (0, 0, 0, 67)]
[(1/2, 1/390, 27/130, 5771/390), (0, 1/195, 27/65, 5771/195), (0, 0, 1/2, 53/2), (0, 0, 0, 65)]
[(1/2, 1/414, 1/46, 12137/414), (0, 1/207, 1/23, 12137/207), (0, 0, 1/2, 99/2), (0, 0, 0, 69)]
