[(1/2, 1/6, 0, 1/3), (0, 1/3, 0, 2/3), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/54, 0, 10/27), (0, 1/27, 0, 20/27), (0, 0, 1/2, 9/2), (0, 0, 0, 9)]
[(1/2, 1/162, 17/54, 1853/162), (0, 1/81, 7/54, 3787/162), (0, 0, 1/2, 53/2), (0, 0, 0, 27)]
[(1/2, 1/126, 0, 226/63), (0, 1/63, 0, 452/63), (0, 0, 1/2, 21/2), (0, 0, 0, 21)]
[(1/2, 0, 1/4, 5/4), (0, 1/6, 1/4, 19/12), (0, 0, 1/2, 1/2), (0, 0, 0, 2)]
[(1/2, 1/18, 0, 10/9), (0, 1/9, 0, 20/9), (0, 0, 1/2, 3/2), (0, 0, 0, 3)]
[(1/2, 1/42, 1/7, 139/21), (0, 1/21, 2/7, 131/21), (0, 0, 1/2, 1/2), (0, 0, 0, 7)]
[(1/2, 1/294, 0, 1783/147), (0, 1/147, 0, 3566/147), (0, 0, 1/2, 49/2), (0, 0, 0, 49)]
[(1/2, 1/294, 15/49, 1210/147), (0, 1/147, 11/98, 4693/294), (0, 0, 1/2, 1/2), (0, 0, 0, 49)]
[(1/2, 1/102, 5/17, 124/51), (0, 1/51, 3/34, 547/102), (0, 0, 1/2, 33/2), (0, 0, 0, 17)]
[(1/2, 0, 0, 17/2), (0, 1/102, 1/2, 214/51), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 0, 0, 21/2), (0, 1/126, 1/2, 901/63), (0, 0, 1, 0), (0, 0, 0, 21)]
[(1/2, 0, 0, 9/2), (0, 1/54, 1/2, 10/27), (0, 0, 1, 0), (0, 0, 0, 9)]
[(1/2, 1/42, 1/7, 106/21), (0, 1/21, 2/7, 65/21), (0, 0, 1/2, 13/2), (0, 0, 0, 7)]
[(1/2, 1/282, 7/47, 4834/141), (0, 1/141, 14/47, 3041/141), (0, 0, 1/2, 1/2), (0, 0, 0, 47)]
[(1/2, 0, 1/4, 29/4), (0, 1/42, 11/28, 577/84), (0, 0, 1/2, 1/2), (0, 0, 0, 14)]
[(1/2, 0, 0, 5/2), (0, 1/150, 17/50, 47/15), (0, 0, 5, 2), (0, 0, 0, 5)]
[(1/2, 0, 1/4, 3/4), (0, 1/150, 27/100, 6391/300), (0, 0, 1/2, 3/2), (0, 0, 0, 50)]
[(1/2, 1/126, 0, 901/63), (0, 1/63, 0, 479/63), (0, 0, 1/2, 21/2), (0, 0, 0, 21)]
[(1/2, 0, 1/4, 13/4), (0, 1/18, 5/12, 151/36), (0, 0, 1/2, 1/2), (0, 0, 0, 6)]
[(1/2, 1/102, 5/17, 454/51), (0, 1/51, 3/34, 31/102), (0, 0, 1/2, 1/2), (0, 0, 0, 17)]
[(1/2, 0, 1/4, 67/4), (0, 1/102, 3/68, 4015/204), (0, 0, 1/2, 67/2), (0, 0, 0, 34)]
[(1/2, 0, 1/4, 83/4), (0, 1/126, 31/84, 8683/252), (0, 0, 1/2, 83/2), (0, 0, 0, 42)]
[(1/2, 0, 1/4, 29/4), (0, 1/42, 3/28, 1033/84), (0, 0, 1/2, 1/2), (0, 0, 0, 14)]
[(1/2, 1/282, 25/94, 5531/282), (0, 1/141, 3/94, 6409/282), (0, 0, 1/2, 33/2), (0, 0, 0, 47)]
[(1/2, 1/258, 29/86, 7517/258), (0, 1/129, 15/86, 2779/258), (0, 0, 1/2, 9/2), (0, 0, 0, 43)]
[(1/2, 0, 1, 1/2), (0, 1/36, 17/12, 49/18), (0, 0, 2, 1), (0, 0, 0, 3)]
[(1/2, 0, 1/4, 13/4), (0, 1/120, 33/80, 4699/240), (0, 0, 1/2, 13/2), (0, 0, 0, 40)]
[(1/2, 1/138, 11/23, 106/69), (0, 1/69, 21/46, 1045/138), (0, 0, 1/2, 37/2), (0, 0, 0, 23)]
[(1/2, 0, 1/4, 147/4), (0, 1/150, 23/100, 9691/300), (0, 0, 1/2, 47/2), (0, 0, 0, 50)]
