[(1/2, 1/6, 0, 1/3), (0, 1/3, 0, 2/3), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/414, 8/69, 11998/207), (0, 1/207, 16/69, 9713/207), (0, 0, 1/2, 1/2), (0, 0, 0, 69)]
[(1/2, 1/342, 17/114, 2297/342), (0, 1/171, 17/57, 2297/171), (0, 0, 1/2, 113/2), (0, 0, 0, 57)]
[(1/2, 1/246, 13/82, 6383/246), (0, 1/123, 13/41, 1340/123), (0, 0, 1/2, 1/2), (0, 0, 0, 41)]
[(1/2, 0, 1, 5/2), (0, 1/264, 169/88, 1075/132), (0, 0, 2, 5), (0, 0, 0, 22)]
[(1/2, 0, 1/4, 165/4), (0, 1/246, 67/164, 12889/492), (0, 0, 1/2, 1/2), (0, 0, 0, 82)]
[(1/2, 1/30, 0, 58/15), (0, 1/15, 0, 41/15), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/294, 1/49, 1714/147), (0, 1/147, 2/49, 3428/147), (0, 0, 1/2, 1/2), (0, 0, 0, 49)]
[(1/2, 1/378, 0, 3922/189), (0, 1/189, 0, 7844/189), (0, 0, 1/2, 63/2), (0, 0, 0, 63)]
[(1/2, 0, 1, 17/2), (0, 1/240, 153/80, 1951/120), (0, 0, 2, 17), (0, 0, 0, 20)]
[(1/2, 1/282, 23/94, 5147/282), (0, 1/141, 23/47, 5147/141), (0, 0, 1/2, 1/2), (0, 0, 0, 47)]
[(1/2, 0, 1/4, 107/4), (0, 1/162, 13/108, 3577/324), (0, 0, 1/2, 107/2), (0, 0, 0, 54)]
[(1/2, 0, 1/4, 155/4), (0, 1/234, 25/156, 33565/468), (0, 0, 1/2, 155/2), (0, 0, 0, 78)]
[(1/2, 0, 0, 35/2), (0, 1/210, 1/2, 733/105), (0, 0, 1, 0), (0, 0, 0, 35)]
[(1/2, 1/390, 29/65, 12379/195), (0, 1/195, 51/130, 24361/390), (0, 0, 1/2, 129/2), (0, 0, 0, 65)]
[(1/2, 0, 1/4, 83/4), (0, 1/126, 25/84, 6997/252), (0, 0, 1/2, 83/2), (0, 0, 0, 42)]
[(1/2, 1/138, 7/46, 1709/138), (0, 1/69, 7/23, 122/69), (0, 0, 1/2, 45/2), (0, 0, 0, 23)]
[(1/2, 1/354, 12/59, 7540/177), (0, 1/177, 24/59, 4637/177), (0, 0, 1/2, 1/2), (0, 0, 0, 59)]
[(1/2, 1/402, 19/134, 20483/402), (0, 1/201, 19/67, 7016/201), (0, 0, 1/2, 1/2), (0, 0, 0, 67)]
[(1/2, 0, 1/4, 37/4), (0, 1/54, 5/36, 1687/108), (0, 0, 1/2, 1/2), (0, 0, 0, 18)]
[(1/2, 1/402, 24/67, 12304/201), (0, 1/201, 29/134, 22081/402), (0, 0, 1/2, 1/2), (0, 0, 0, 67)]
[(1/2, 1/42, 1/7, 97/21), (0, 1/21, 2/7, 47/21), (0, 0, 1/2, 1/2), (0, 0, 0, 7)]
[(1/2, 0, 1/4, 53/4), (0, 1/78, 1/52, 1195/156), (0, 0, 1/2, 1/2), (0, 0, 0, 26)]
[(1/2, 1/390, 29/65, 8746/195), (0, 1/195, 51/130, 9439/390), (0, 0, 1/2, 1/2), (0, 0, 0, 65)]
[(1/2, 0, 1/4, 139/4), (0, 1/246, 65/164, 6661/492), (0, 0, 1/2, 139/2), (0, 0, 0, 82)]
[(1/2, 1/78, 3/13, 49/39), (0, 1/39, 6/13, 98/39), (0, 0, 1/2, 1/2), (0, 0, 0, 13)]
[(1/2, 0, 1/4, 101/4), (0, 1/150, 41/100, 3859/300), (0, 0, 1/2, 1/2), (0, 0, 0, 50)]
[(1/2, 0, 1/4, 61/4), (0, 1/240, 59/160, 32041/480), (0, 0, 1/2, 61/2), (0, 0, 0, 80)]
[(1/2, 1/42, 0, 145/21), (0, 1/21, 0, 143/21), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 1/294, 0, 2056/147), (0, 1/147, 0, 4112/147), (0, 0, 1/2, 49/2), (0, 0, 0, 49)]
[(1/2, 1/126, 8/21, 118/63), (0, 1/63, 11/42, 409/126), (0, 0, 1/2, 1/2), (0, 0, 0, 21)]
[(1/2, 0, 0, 29/2), (0, 1/174, 1/2, 2401/87), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 0, 1/4, 155/4), (0, 1/270, 11/36, 16843/540), (0, 0, 1/2, 155/2), (0, 0, 0, 90)]
[(1/2, 1/174, 0, 1804/87), (0, 1/87, 0, 1085/87), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/114, 1/19, 94/57), (0, 1/57, 2/19, 188/57), (0, 0, 1/2, 1/2), (0, 0, 0, 19)]
[(1/2, 1/210, 33/70, 383/210), (0, 1/105, 31/70, 871/210), (0, 0, 1/2, 69/2), (0, 0, 0, 35)]
[(1/2, 0, 1/4, 29/4), (0, 1/42, 11/28, 409/84), (0, 0, 1/2, 1/2), (0, 0, 0, 14)]
[(1/2, 0, 1/4, 19/4), (0, 1/30, 1/20, 61/60), (0, 0, 1/2, 19/2), (0, 0, 0, 10)]
[(1/2, 1/426, 30/71, 10123/213), (0, 1/213, 49/142, 10033/426), (0, 0, 1/2, 1/2), (0, 0, 0, 71)]
[(1/2, 0, 0, 35/2), (0, 1/210, 1/2, 1717/105), (0, 0, 1, 0), (0, 0, 0, 35)]
[(1/2, 1/450, 0, 12967/225), (0, 1/225, 0, 9059/225), (0, 0, 1/2, 75/2), (0, 0, 0, 75)]
