[(1/2, 0, 1/2, 8), (0, 1/32, 1/2, 89/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 0), (0, 1/16, 0, 39/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 5), (0, 1/30, 1/3, 143/30), (0, 0, 1, 10), (0, 0, 0, 15)]
[(1/2, 0, 13/2, 0), (0, 1/26, 86/13, 1/2), (0, 0, 13, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/8, 0, 7/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/20, 0, 193/20), (0, 0, 1, 0), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/26, 0, 3/26), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 15/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/20, 0, 143/20), (0, 0, 1, 0), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 0), (0, 1/10, 0, 43/10), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 0, 5/2, 0), (0, 1/10, 9/5, 1/2), (0, 0, 5, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/4, 0, 7/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 8), (0, 1/36, 1/9, 263/36), (0, 0, 1, 16), (0, 0, 0, 18)]
[(1/2, 0, 1/2, 4), (0, 1/16, 1/2, 71/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 2), (0, 1/26, 10/13, 307/26), (0, 0, 1, 4), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 6), (0, 1/14, 4/7, 25/14), (0, 0, 1, 5), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 4), (0, 1/24, 2/3, 103/24), (0, 0, 1, 8), (0, 0, 0, 12)]
[(1/2, 0, 5/2, 0), (0, 1/20, 17/5, 5/4), (0, 0, 5, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 5), (0, 1/22, 7/11, 135/22), (0, 0, 1, 10), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 12), (0, 1/28, 6/7, 335/28), (0, 0, 1, 10), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 10), (0, 1/24, 5/6, 239/24), (0, 0, 1, 8), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 8), (0, 1/26, 4/13, 97/26), (0, 0, 1, 3), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 8), (0, 1/18, 2/9, 101/18), (0, 0, 1, 7), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 6), (0, 1/28, 5/7, 311/28), (0, 0, 1, 12), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 10), (0, 1/30, 1/3, 343/30), (0, 0, 1, 5), (0, 0, 0, 15)]
[(1/2, 0, 1/2, 2), (0, 1/12, 2/3, 55/12), (0, 0, 1, 4), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 5), (0, 1/18, 4/9, 55/18), (0, 0, 1, 1), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 1), (0, 1/14, 4/7, 73/14), (0, 0, 1, 2), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 2), (0, 1/24, 5/6, 175/24), (0, 0, 1, 4), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 2), (0, 1/6, 2/3, 11/6), (0, 0, 1, 1), (0, 0, 0, 3)]
[(1/2, 0, 1/2, 4), (0, 1/24, 2/3, 121/24), (0, 0, 1, 8), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 2), (0, 1/22, 10/11, 83/22), (0, 0, 1, 4), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 2), (0, 1/28, 6/7, 57/28), (0, 0, 1, 4), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 2), (0, 1/16, 1/4, 15/16), (0, 0, 1, 4), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 6), (0, 1/22, 7/11, 107/22), (0, 0, 1, 1), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 2), (0, 1/28, 6/7, 351/28), (0, 0, 1, 4), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 2), (0, 1/24, 5/6, 49/24), (0, 0, 1, 4), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 4), (0, 1/12, 2/3, 17/12), (0, 0, 1, 2), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 2), (0, 1/14, 5/7, 1/14), (0, 0, 1, 4), (0, 0, 0, 7)]
[(1/2, 0, 5/2, 0), (0, 1/20, 8/5, 5/4), (0, 0, 5, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 5), (0, 1/14, 5/7, 97/14), (0, 0, 1, 3), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 8), (0, 1/28, 5/7, 375/28), (0, 0, 1, 2), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 4), (0, 1/22, 3/11, 211/22), (0, 0, 1, 8), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 6), (0, 1/28, 2/7, 319/28), (0, 0, 1, 12), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 2), (0, 1/12, 1/3, 47/12), (0, 0, 1, 4), (0, 0, 0, 6)]
