[(1/2, 0, 0, 17/2), (0, 1/238, 1/2, 675/119), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/406, 0, 5302/203), (0, 1/203, 0, 4717/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/518, 0, 5568/259), (0, 1/259, 0, 1553/259), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 1/266, 0, 87/133), (0, 1/133, 0, 174/133), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 1/658, 0, 2159/329), (0, 1/329, 0, 4318/329), (0, 0, 1/2, 47/2), (0, 0, 0, 47)]
[(1/2, 1/602, 0, 6807/301), (0, 1/301, 0, 671/301), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 1/434, 0, 2712/217), (0, 1/217, 0, 5424/217), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 0, 0, 13/2), (0, 1/364, 89/52, 670/91), (0, 0, 2, 2), (0, 0, 0, 13)]
[(1/2, 1/910, 63/130, 20243/910), (0, 1/455, 61/130, 4541/910), (0, 0, 1/2, 79/2), (0, 0, 0, 65)]
[(1/2, 1/714, 4/51, 17636/357), (0, 1/357, 8/51, 17065/357), (0, 0, 1/2, 31/2), (0, 0, 0, 51)]
[(1/2, 1/798, 7/57, 5743/399), (0, 1/399, 14/57, 11486/399), (0, 0, 1/2, 29/2), (0, 0, 0, 57)]
[(1/2, 1/98, 0, 150/49), (0, 1/49, 0, 300/49), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 1/714, 1/102, 14615/714), (0, 1/357, 1/51, 14615/357), (0, 0, 1/2, 7/2), (0, 0, 0, 51)]
[(1/2, 0, 0, 7/2), (0, 1/98, 1/2, 150/49), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 1/602, 0, 4287/301), (0, 1/301, 0, 8574/301), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 0, 0, 17/2), (0, 1/238, 1/2, 192/119), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 0, 4, 1/2), (0, 1/336, 119/48, 13/42), (0, 0, 8, 1), (0, 0, 0, 3)]
[(1/2, 1/434, 0, 171/217), (0, 1/217, 0, 342/217), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 1/658, 0, 8886/329), (0, 1/329, 0, 2309/329), (0, 0, 1/2, 47/2), (0, 0, 0, 47)]
[(1/2, 0, 0, 29/2), (0, 1/406, 1/2, 5631/203), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 0, 0, 1/2), (0, 1/14, 1/2, 3/7), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/238, 0, 192/119), (0, 1/119, 0, 384/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/238, 0, 675/119), (0, 1/119, 0, 1350/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/266, 0, 1718/133), (0, 1/133, 0, 909/133), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 1/798, 16/57, 10468/399), (0, 1/399, 7/114, 27907/798), (0, 0, 1/2, 35/2), (0, 0, 0, 57)]
[(1/2, 1/154, 0, 353/77), (0, 1/77, 0, 706/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/14, 0, 3/7), (0, 1/7, 0, 6/7), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 0, 31/2), (0, 1/434, 1/2, 171/217), (0, 0, 1, 0), (0, 0, 0, 31)]
[(1/2, 1/518, 0, 1277/259), (0, 1/259, 0, 2554/259), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 0, 0, 19/2), (0, 1/266, 1/2, 1718/133), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 353/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 0, 0, 13/2), (0, 1/364, 79/52, 271/91), (0, 0, 2, 10), (0, 0, 0, 13)]
[(1/2, 0, 0, 19/2), (0, 1/266, 1/2, 87/133), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 1/406, 0, 5631/203), (0, 1/203, 0, 5375/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/154, 0, 10/77), (0, 1/77, 0, 20/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 10/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 1/630, 19/45, 11266/315), (0, 1/315, 31/90, 3799/630), (0, 0, 1/2, 41/2), (0, 0, 0, 45)]
[(1/2, 1/182, 3/13, 591/91), (0, 1/91, 6/13, 1182/91), (0, 0, 1/2, 19/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 15/2), (0, 1/420, 113/60, 292/105), (0, 0, 2, 8), (0, 0, 0, 15)]
[(1/2, 1/322, 3/23, 2187/161), (0, 1/161, 6/23, 671/161), (0, 0, 1/2, 33/2), (0, 0, 0, 23)]
[(1/2, 1/658, 21/47, 13415/329), (0, 1/329, 37/94, 5297/658), (0, 0, 1/2, 53/2), (0, 0, 0, 47)]
[(1/2, 1/910, 47/130, 1/70), (0, 1/455, 47/65, 1/35), (0, 0, 13/2, 3/2), (0, 0, 0, 5)]
[(1/2, 1/490, 6/35, 4616/245), (0, 1/245, 12/35, 657/245), (0, 0, 1/2, 19/2), (0, 0, 0, 35)]
