[(1/2, 0, 0, 5/2), (0, 1/110, 1/2, 58/55), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 0, 1/4, 25/4), (0, 1/220, 3/8, 793/440), (0, 0, 1/2, 25/2), (0, 0, 0, 20)]
[(1/2, 0, 0, 5/2), (0, 1/110, 1/2, 267/55), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 0, 9/4, 1/4), (0, 1/198, 29/36, 27/44), (0, 0, 9/2, 1/2), (0, 0, 0, 2)]
[(1/2, 0, 0, 1/2), (0, 1/22, 1/2, 3/11), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/110, 0, 267/55), (0, 1/55, 0, 259/55), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/110, 0, 58/55), (0, 1/55, 0, 116/55), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/22, 0, 3/11), (0, 1/11, 0, 6/11), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/154, 3/14, 479/154), (0, 1/77, 3/7, 479/77), (0, 0, 1/2, 13/2), (0, 0, 0, 7)]
[(1/2, 1/418, 31/38, 9/22), (0, 1/209, 31/19, 9/11), (0, 0, 19/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 5/4, 5/4), (0, 1/110, 47/20, 53/44), (0, 0, 5/2, 1/2), (0, 0, 0, 2)]
[(1/2, 0, 1/4, 25/4), (0, 1/88, 7/16, 705/176), (0, 0, 1/2, 9/2), (0, 0, 0, 8)]
[(1/2, 0, 1, 7/2), (0, 1/176, 13/16, 245/88), (0, 0, 2, 3), (0, 0, 0, 4)]
[(1/2, 1/154, 2/7, 212/77), (0, 1/77, 1/14, 925/154), (0, 0, 1/2, 13/2), (0, 0, 0, 7)]
[(1/2, 1/286, 1/26, 2129/286), (0, 1/143, 1/13, 270/143), (0, 0, 1/2, 9/2), (0, 0, 0, 13)]
[(1/2, 0, 1/4, 23/4), (0, 1/88, 5/16, 573/176), (0, 0, 1/2, 7/2), (0, 0, 0, 8)]
[(1/2, 0, 3/4, 3/4), (0, 1/66, 7/12, 59/44), (0, 0, 3/2, 3/2), (0, 0, 0, 2)]
[(1/2, 0, 1/4, 25/4), (0, 1/110, 1/4, 243/220), (0, 0, 1/2, 5/2), (0, 0, 0, 10)]
[(1/2, 0, 1/4, 1/4), (0, 1/22, 1/4, 23/44), (0, 0, 1/2, 1/2), (0, 0, 0, 2)]
[(1/2, 0, 1/4, 39/4), (0, 1/176, 15/32, 1959/352), (0, 0, 1/2, 7/2), (0, 0, 0, 16)]
[(1/2, 0, 1, 3/2), (0, 1/88, 3/8, 47/44), (0, 0, 2, 1), (0, 0, 0, 2)]
[(1/2, 1/286, 3/26, 3515/286), (0, 1/143, 3/13, 1656/143), (0, 0, 1/2, 15/2), (0, 0, 0, 13)]
[(1/2, 0, 1/4, 7/4), (0, 1/44, 1/8, 265/88), (0, 0, 1/2, 7/2), (0, 0, 0, 4)]
[(1/2, 0, 1/4, 25/4), (0, 1/110, 1/4, 507/220), (0, 0, 1/2, 5/2), (0, 0, 0, 10)]
[(1/2, 0, 1/4, 47/4), (0, 1/154, 3/28, 2707/308), (0, 0, 1/2, 19/2), (0, 0, 0, 14)]
