[(1/2, 1/6, 0, 1/3), (0, 1/3, 0, 2/3), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/366, 0, 10594/183), (0, 1/183, 0, 10025/183), (0, 0, 1/2, 61/2), (0, 0, 0, 61)]
[(1/2, 1/270, 14/45, 5746/135), (0, 1/135, 11/90, 10699/270), (0, 0, 1/2, 1/2), (0, 0, 0, 45)]
[(1/2, 1/390, 47/130, 5933/390), (0, 1/195, 29/130, 11671/390), (0, 0, 1/2, 1/2), (0, 0, 0, 65)]
[(1/2, 0, 1/4, 61/4), (0, 1/90, 29/60, 871/180), (0, 0, 1/2, 1/2), (0, 0, 0, 30)]
[(1/2, 0, 0, 37/2), (0, 1/222, 1/2, 433/111), (0, 0, 1, 0), (0, 0, 0, 37)]
[(1/2, 1/414, 31/138, 17495/414), (0, 1/207, 31/69, 3212/207), (0, 0, 1/2, 1/2), (0, 0, 0, 69)]
[(1/2, 0, 1/4, 99/4), (0, 1/270, 1/20, 7789/540), (0, 0, 1/2, 99/2), (0, 0, 0, 90)]
[(1/2, 1/66, 7/22, 719/66), (0, 1/33, 3/22, 679/66), (0, 0, 1/2, 1/2), (0, 0, 0, 11)]
[(1/2, 1/270, 0, 3952/135), (0, 1/135, 0, 1829/135), (0, 0, 1/2, 45/2), (0, 0, 0, 45)]
[(1/2, 0, 1/4, 133/4), (0, 1/198, 41/132, 6955/396), (0, 0, 1/2, 1/2), (0, 0, 0, 66)]
[(1/2, 1/30, 1/5, 49/15), (0, 1/15, 2/5, 23/15), (0, 0, 1/2, 1/2), (0, 0, 0, 5)]
[(1/2, 1/390, 57/130, 17363/390), (0, 1/195, 49/130, 9181/390), (0, 0, 1/2, 1/2), (0, 0, 0, 65)]
[(1/2, 1/90, 1/15, 301/45), (0, 1/45, 2/15, 602/45), (0, 0, 1/2, 29/2), (0, 0, 0, 15)]
[(1/2, 0, 1/4, 189/4), (0, 1/282, 29/188, 49039/564), (0, 0, 1/2, 1/2), (0, 0, 0, 94)]
[(1/2, 1/234, 0, 1279/117), (0, 1/117, 0, 2558/117), (0, 0, 1/2, 39/2), (0, 0, 0, 39)]
[(1/2, 1/354, 22/59, 8887/177), (0, 1/177, 29/118, 14485/354), (0, 0, 1/2, 1/2), (0, 0, 0, 59)]
[(1/2, 1/150, 0, 748/75), (0, 1/75, 0, 1496/75), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 0, 1/4, 43/4), (0, 1/66, 19/44, 2791/132), (0, 0, 1/2, 43/2), (0, 0, 0, 22)]
[(1/2, 1/78, 5/26, 707/78), (0, 1/39, 5/13, 200/39), (0, 0, 1/2, 25/2), (0, 0, 0, 13)]
[(1/2, 1/390, 57/130, 24887/390), (0, 1/195, 49/130, 24619/390), (0, 0, 1/2, 129/2), (0, 0, 0, 65)]
[(1/2, 0, 1/4, 51/4), (0, 1/78, 23/52, 3403/156), (0, 0, 1/2, 51/2), (0, 0, 0, 26)]
[(1/2, 1/78, 5/26, 983/78), (0, 1/39, 5/13, 476/39), (0, 0, 1/2, 1/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 29/2), (0, 1/174, 1/2, 1714/87), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 1/198, 2/33, 1714/99), (0, 1/99, 4/33, 161/99), (0, 0, 1/2, 1/2), (0, 0, 0, 33)]
[(1/2, 0, 0, 43/2), (0, 1/258, 85/86, 4234/129), (0, 0, 1, 14), (0, 0, 0, 43)]
[(1/2, 0, 1/4, 149/4), (0, 1/222, 59/148, 14593/444), (0, 0, 1/2, 1/2), (0, 0, 0, 74)]
[(1/2, 0, 0, 41/2), (0, 1/246, 57/82, 2158/123), (0, 0, 1, 6), (0, 0, 0, 41)]
[(1/2, 0, 0, 39/2), (0, 1/234, 1/2, 1279/117), (0, 0, 1, 0), (0, 0, 0, 39)]
[(1/2, 1/354, 0, 6151/177), (0, 1/177, 0, 1859/177), (0, 0, 1/2, 59/2), (0, 0, 0, 59)]
[(1/2, 0, 1/4, 43/4), (0, 1/66, 3/44, 1015/132), (0, 0, 1/2, 43/2), (0, 0, 0, 22)]
[(1/2, 1/162, 17/54, 2609/162), (0, 1/81, 7/54, 925/162), (0, 0, 1/2, 53/2), (0, 0, 0, 27)]
[(1/2, 1/330, 24/55, 7174/165), (0, 1/165, 41/110, 10711/330), (0, 0, 1/2, 109/2), (0, 0, 0, 55)]
[(1/2, 0, 0, 5/2), (0, 1/30, 1/2, 73/15), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 0, 1/4, 61/4), (0, 1/90, 11/60, 1249/180), (0, 0, 1/2, 1/2), (0, 0, 0, 30)]
[(1/2, 1/198, 0, 2548/99), (0, 1/99, 0, 1829/99), (0, 0, 1/2, 33/2), (0, 0, 0, 33)]
[(1/2, 0, 1/4, 21/4), (0, 1/30, 9/20, 211/60), (0, 0, 1/2, 1/2), (0, 0, 0, 10)]
[(1/2, 1/450, 0, 8002/225), (0, 1/225, 0, 16004/225), (0, 0, 1/2, 75/2), (0, 0, 0, 75)]
[(1/2, 0, 1, 25/2), (0, 1/252, 113/84, 2119/126), (0, 0, 2, 4), (0, 0, 0, 21)]
[(1/2, 1/222, 11/74, 6449/222), (0, 1/111, 11/37, 2342/111), (0, 0, 1/2, 73/2), (0, 0, 0, 37)]
[(1/2, 1/30, 0, 73/15), (0, 1/15, 0, 71/15), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/174, 3/58, 3245/174), (0, 1/87, 3/29, 722/87), (0, 0, 1/2, 1/2), (0, 0, 0, 29)]
[(1/2, 1/522, 0, 20152/261), (0, 1/261, 0, 17597/261), (0, 0, 1/2, 87/2), (0, 0, 0, 87)]
[(1/2, 1/414, 0, 1441/207), (0, 1/207, 0, 2882/207), (0, 0, 1/2, 69/2), (0, 0, 0, 69)]
[(1/2, 1/282, 0, 508/141), (0, 1/141, 0, 1016/141), (0, 0, 1/2, 47/2), (0, 0, 0, 47)]
[(1/2, 0, 1/4, 13/4), (0, 1/18, 5/12, 151/36), (0, 0, 1/2, 1/2), (0, 0, 0, 6)]
[(1/2, 1/222, 0, 2305/111), (0, 1/111, 0, 503/111), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 1/66, 7/22, 491/66), (0, 1/33, 3/22, 289/66), (0, 0, 1/2, 21/2), (0, 0, 0, 11)]
[(1/2, 1/486, 17/162, 24479/486), (0, 1/243, 17/81, 4796/243), (0, 0, 1/2, 161/2), (0, 0, 0, 81)]
[(1/2, 0, 1/4, 99/4), (0, 1/150, 29/100, 8929/300), (0, 0, 1/2, 99/2), (0, 0, 0, 50)]
[(1/2, 1/450, 73/150, 19727/450), (0, 1/225, 71/150, 5479/450), (0, 0, 1/2, 1/2), (0, 0, 0, 75)]
[(1/2, 0, 1/4, 181/4), (0, 1/270, 11/180, 22849/540), (0, 0, 1/2, 1/2), (0, 0, 0, 90)]
[(1/2, 1/90, 7/30, 413/90), (0, 1/45, 7/15, 413/45), (0, 0, 1/2, 1/2), (0, 0, 0, 15)]
[(1/2, 1/174, 3/58, 119/174), (0, 1/87, 3/29, 119/87), (0, 0, 1/2, 57/2), (0, 0, 0, 29)]
[(1/2, 0, 1/4, 133/4), (0, 1/198, 47/132, 5893/396), (0, 0, 1/2, 1/2), (0, 0, 0, 66)]
[(1/2, 0, 0, 43/2), (0, 1/258, 71/86, 2212/129), (0, 0, 1, 40), (0, 0, 0, 43)]
[(1/2, 0, 1/4, 45/4), (0, 1/264, 47/176, 34933/528), (0, 0, 1/2, 45/2), (0, 0, 0, 88)]
[(1/2, 0, 0, 39/2), (0, 1/234, 1/2, 3115/117), (0, 0, 1, 0), (0, 0, 0, 39)]
[(1/2, 0, 0, 9/2), (0, 1/54, 1/2, 64/27), (0, 0, 1, 0), (0, 0, 0, 9)]
[(1/2, 1/138, 4/23, 778/69), (0, 1/69, 8/23, 1556/69), (0, 0, 1/2, 1/2), (0, 0, 0, 23)]
[(1/2, 0, 1/4, 101/4), (0, 1/150, 29/100, 11071/300), (0, 0, 1/2, 1/2), (0, 0, 0, 50)]
[(1/2, 0, 1/4, 51/4), (0, 1/78, 3/52, 1927/156), (0, 0, 1/2, 51/2), (0, 0, 0, 26)]
[(1/2, 1/138, 4/23, 280/69), (0, 1/69, 8/23, 560/69), (0, 0, 1/2, 45/2), (0, 0, 0, 23)]
[(1/2, 1/234, 0, 3115/117), (0, 1/117, 0, 1667/117), (0, 0, 1/2, 39/2), (0, 0, 0, 39)]
[(1/2, 1/54, 4/9, 103/27), (0, 1/27, 7/18, 439/54), (0, 0, 1/2, 17/2), (0, 0, 0, 9)]
[(1/2, 0, 1/4, 5/4), (0, 1/6, 1/4, 19/12), (0, 0, 1/2, 1/2), (0, 0, 0, 2)]
[(1/2, 1/330, 9/55, 4006/165), (0, 1/165, 18/55, 8012/165), (0, 0, 1/2, 1/2), (0, 0, 0, 55)]
