[(1/2, 0, 1/2, 0), (0, 1/62, 0, 63/62), (0, 0, 1, 0), (0, 0, 0, 31)]
[(1/2, 0, 1/2, 4), (0, 1/16, 1/2, 95/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 0), (0, 1/16, 0, 63/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 0), (0, 1/58, 0, 685/58), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 7/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 14), (0, 1/56, 1/2, 985/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 7/2, 0), (0, 1/14, 22/7, 1/2), (0, 0, 7, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 7), (0, 1/78, 2/39, 1075/78), (0, 0, 1, 14), (0, 0, 0, 39)]
[(1/2, 0, 1/2, 0), (0, 1/44, 0, 831/44), (0, 0, 1, 0), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 0), (0, 1/28, 0, 289/28), (0, 0, 1, 0), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 0), (0, 1/38, 0, 541/38), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 0, 1/2, 0), (0, 1/56, 0, 191/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 29/2, 0), (0, 1/58, 763/29, 1/2), (0, 0, 29, 0), (0, 0, 0, 1)]
[(1/2, 0, 11/2, 0), (0, 1/22, 8/11, 1/2), (0, 0, 11, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/46, 0, 373/46), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/8, 0, 31/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/4, 0, 7/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 8), (0, 1/32, 1/2, 191/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 31/2, 0), (0, 1/62, 512/31, 1/2), (0, 0, 31, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 10), (0, 1/68, 1/17, 503/68), (0, 0, 1, 20), (0, 0, 0, 34)]
[(1/2, 0, 1/2, 0), (0, 1/14, 0, 5/14), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 0), (0, 1/32, 0, 63/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 16), (0, 1/72, 1/9, 1919/72), (0, 0, 1, 32), (0, 0, 0, 36)]
[(1/2, 0, 19/2, 0), (0, 1/38, 90/19, 1/2), (0, 0, 19, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 10), (0, 1/66, 4/33, 389/66), (0, 0, 1, 20), (0, 0, 0, 33)]
[(1/2, 0, 1/2, 0), (0, 1/56, 0, 289/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 0), (0, 1/28, 0, 201/28), (0, 0, 1, 0), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 0), (0, 1/44, 0, 105/44), (0, 0, 1, 0), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 14), (0, 1/56, 1/2, 103/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 16), (0, 1/64, 1/2, 575/64), (0, 0, 1, 0), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 0), (0, 1/22, 0, 105/22), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 0, 23/2, 0), (0, 1/46, 78/23, 1/2), (0, 0, 23, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 4), (0, 1/14, 2/7, 3/14), (0, 0, 1, 1), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 22), (0, 1/58, 14/29, 843/58), (0, 0, 1, 15), (0, 0, 0, 29)]
[(1/2, 0, 1/2, 7), (0, 1/58, 15/29, 1655/58), (0, 0, 1, 14), (0, 0, 0, 29)]
[(1/2, 0, 1/2, 14), (0, 1/44, 10/11, 767/44), (0, 0, 1, 6), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 2), (0, 1/36, 2/9, 25/36), (0, 0, 1, 4), (0, 0, 0, 18)]
[(1/2, 0, 1/2, 23), (0, 1/62, 13/31, 455/62), (0, 0, 1, 15), (0, 0, 0, 31)]
[(1/2, 0, 1/2, 4), (0, 1/18, 2/9, 157/18), (0, 0, 1, 8), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 26), (0, 1/62, 21/31, 649/62), (0, 0, 1, 21), (0, 0, 0, 31)]
[(1/2, 0, 1/2, 4), (0, 1/24, 1/3, 191/24), (0, 0, 1, 8), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 23), (0, 1/50, 17/25, 1071/50), (0, 0, 1, 21), (0, 0, 0, 25)]
[(1/2, 0, 1/2, 18), (0, 1/56, 1/14, 1081/56), (0, 0, 1, 8), (0, 0, 0, 28)]
