[(1/2, 0, 0, 23/2), (0, 1/322, 1/2, 2316/161), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 664/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 1/266, 0, 1896/133), (0, 1/133, 0, 1265/133), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 0, 0, 29/2), (0, 1/406, 1/2, 5305/203), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 1/658, 0, 12697/329), (0, 1/329, 0, 9931/329), (0, 0, 1/2, 47/2), (0, 0, 0, 47)]
[(1/2, 1/154, 0, 62/77), (0, 1/77, 0, 124/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/518, 0, 2085/259), (0, 1/259, 0, 4170/259), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 1/322, 0, 2316/161), (0, 1/161, 0, 929/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/182, 0, 1154/91), (0, 1/91, 0, 1125/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 13/2), (0, 1/182, 1/2, 874/91), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 1/602, 0, 9169/301), (0, 1/301, 0, 5395/301), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 0, 0, 19/2), (0, 1/266, 1/2, 1714/133), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 62/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 0, 0, 1/2), (0, 1/14, 1/2, 6/7), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/686, 18/49, 7146/343), (0, 1/343, 23/98, 15207/686), (0, 0, 1/2, 39/2), (0, 0, 0, 49)]
[(1/2, 0, 0, 21/2), (0, 1/294, 29/42, 1903/147), (0, 0, 1, 11), (0, 0, 0, 21)]
[(1/2, 1/98, 0, 83/49), (0, 1/49, 0, 166/49), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 0, 0, 7/2), (0, 1/98, 1/2, 83/49), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 1/630, 41/90, 10589/630), (0, 1/315, 37/90, 27163/630), (0, 0, 1/2, 71/2), (0, 0, 0, 45)]
[(1/2, 0, 0, 13/2), (0, 1/182, 1/2, 1154/91), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 1/14, 0, 6/7), (0, 1/7, 0, 5/7), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/714, 47/102, 15265/714), (0, 1/357, 43/102, 25889/714), (0, 0, 1/2, 13/2), (0, 0, 0, 51)]
[(1/2, 1/266, 0, 1714/133), (0, 1/133, 0, 901/133), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 1/154, 0, 664/77), (0, 1/77, 0, 481/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 0, 0, 29/2), (0, 1/406, 1/2, 4787/203), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 0, 0, 23/2), (0, 1/322, 1/2, 2974/161), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 0, 0, 19/2), (0, 1/266, 1/2, 1896/133), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 1/518, 0, 2022/259), (0, 1/259, 0, 4044/259), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 1/630, 203/90, 757/126), (0, 1/315, 181/90, 695/126), (0, 0, 5/2, 13/2), (0, 0, 0, 9)]
[(1/2, 1/406, 0, 5305/203), (0, 1/203, 0, 4723/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/602, 0, 76/301), (0, 1/301, 0, 152/301), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 1/406, 0, 4787/203), (0, 1/203, 0, 3687/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/322, 0, 2974/161), (0, 1/161, 0, 2245/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/182, 0, 874/91), (0, 1/91, 0, 565/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 13/2), (0, 1/182, 23/26, 1049/91), (0, 0, 1, 11), (0, 0, 0, 13)]
[(1/2, 1/518, 13/74, 14481/518), (0, 1/259, 13/37, 4898/259), (0, 0, 1/2, 7/2), (0, 0, 0, 37)]
[(1/2, 1/490, 8/35, 307/245), (0, 1/245, 16/35, 614/245), (0, 0, 1/2, 1/2), (0, 0, 0, 35)]
[(1/2, 1/322, 6/23, 1700/161), (0, 1/161, 1/46, 6317/322), (0, 0, 1/2, 3/2), (0, 0, 0, 23)]
[(1/2, 1/378, 5/27, 692/189), (0, 1/189, 10/27, 1384/189), (0, 0, 1/2, 41/2), (0, 0, 0, 27)]
[(1/2, 1/378, 1/54, 6739/378), (0, 1/189, 1/27, 1636/189), (0, 0, 1/2, 5/2), (0, 0, 0, 27)]
[(1/2, 1/462, 25/66, 11681/462), (0, 1/231, 17/66, 2341/462), (0, 0, 1/2, 25/2), (0, 0, 0, 33)]
[(1/2, 1/574, 31/82, 11639/574), (0, 1/287, 21/82, 12085/574), (0, 0, 1/2, 39/2), (0, 0, 0, 41)]
[(1/2, 0, 0, 5/2), (0, 1/70, 1/10, 83/35), (0, 0, 1, 4), (0, 0, 0, 5)]
[(1/2, 1/266, 6/19, 867/133), (0, 1/133, 5/38, 2271/266), (0, 0, 1/2, 9/2), (0, 0, 0, 19)]
[(1/2, 1/602, 1/86, 1125/602), (0, 1/301, 1/43, 1125/301), (0, 0, 1/2, 49/2), (0, 0, 0, 43)]
[(1/2, 1/350, 1/50, 5059/350), (0, 1/175, 1/25, 684/175), (0, 0, 1/2, 11/2), (0, 0, 0, 25)]
[(1/2, 1/322, 6/23, 3590/161), (0, 1/161, 1/46, 31/322), (0, 0, 1/2, 43/2), (0, 0, 0, 23)]
[(1/2, 1/378, 8/27, 3506/189), (0, 1/189, 5/54, 8543/378), (0, 0, 1/2, 29/2), (0, 0, 0, 27)]
[(1/2, 1/798, 31/114, 38309/798), (0, 1/399, 5/114, 42703/798), (0, 0, 1/2, 85/2), (0, 0, 0, 57)]
[(1/2, 0, 0, 9/2), (0, 1/252, 49/36, 10/63), (0, 0, 2, 7), (0, 0, 0, 9)]
[(1/2, 0, 0, 1/2), (0, 1/238, 83/34, 2/7), (0, 0, 17, 0), (0, 0, 0, 1)]
[(1/2, 1/574, 37/82, 4499/574), (0, 1/287, 33/82, 14451/574), (0, 0, 1/2, 63/2), (0, 0, 0, 41)]
[(1/2, 1/294, 17/42, 47/294), (0, 1/147, 13/42, 5533/294), (0, 0, 1/2, 5/2), (0, 0, 0, 21)]
[(1/2, 1/490, 13/35, 3933/245), (0, 1/245, 17/70, 15977/490), (0, 0, 1/2, 69/2), (0, 0, 0, 35)]
[(1/2, 1/350, 11/50, 4121/350), (0, 1/175, 11/25, 4121/175), (0, 0, 1/2, 9/2), (0, 0, 0, 25)]
[(1/2, 0, 0, 5/2), (0, 1/140, 39/20, 24/35), (0, 0, 2, 2), (0, 0, 0, 5)]
[(1/2, 1/350, 19/50, 5031/350), (0, 1/175, 13/50, 1137/350), (0, 0, 1/2, 1/2), (0, 0, 0, 25)]
[(1/2, 0, 0, 1/2), (0, 1/266, 341/38, 4/7), (0, 0, 19, 0), (0, 0, 0, 1)]
[(1/2, 0, 0, 23/2), (0, 1/322, 3/46, 2603/161), (0, 0, 1, 14), (0, 0, 0, 23)]
[(1/2, 1/798, 13/57, 2197/399), (0, 1/399, 26/57, 4394/399), (0, 0, 1/2, 29/2), (0, 0, 0, 57)]
[(1/2, 1/658, 6/47, 12004/329), (0, 1/329, 12/47, 8545/329), (0, 0, 1/2, 17/2), (0, 0, 0, 47)]
[(1/2, 1/574, 11/41, 6425/287), (0, 1/287, 3/82, 8767/574), (0, 0, 1/2, 59/2), (0, 0, 0, 41)]
[(1/2, 0, 0, 5/2), (0, 1/350, 147/50, 4/35), (0, 0, 5, 1), (0, 0, 0, 5)]
[(1/2, 1/210, 11/30, 1979/210), (0, 1/105, 7/30, 2803/210), (0, 0, 1/2, 11/2), (0, 0, 0, 15)]
[(1/2, 1/574, 7/41, 1252/287), (0, 1/287, 14/41, 2504/287), (0, 0, 1/2, 9/2), (0, 0, 0, 41)]
[(1/2, 1/406, 23/58, 5157/406), (0, 1/203, 17/58, 11735/406), (0, 0, 1/2, 51/2), (0, 0, 0, 29)]
[(1/2, 1/546, 29/78, 7145/546), (0, 1/273, 19/78, 11287/546), (0, 0, 1/2, 11/2), (0, 0, 0, 39)]
[(1/2, 1/322, 5/23, 3275/161), (0, 1/161, 10/23, 2847/161), (0, 0, 1/2, 25/2), (0, 0, 0, 23)]
[(1/2, 0, 0, 21/2), (0, 1/294, 1/42, 1511/147), (0, 0, 1, 11), (0, 0, 0, 21)]
[(1/2, 1/546, 1/78, 11639/546), (0, 1/273, 1/39, 992/273), (0, 0, 1/2, 55/2), (0, 0, 0, 39)]
[(1/2, 0, 0, 3/2), (0, 1/210, 53/30, 11/21), (0, 0, 5, 1), (0, 0, 0, 3)]
[(1/2, 1/658, 23/94, 16847/658), (0, 1/329, 23/47, 1384/329), (0, 0, 1/2, 75/2), (0, 0, 0, 47)]
[(1/2, 1/658, 18/47, 3275/329), (0, 1/329, 25/94, 21983/658), (0, 0, 1/2, 67/2), (0, 0, 0, 47)]
[(1/2, 0, 0, 17/2), (0, 1/238, 33/34, 1427/119), (0, 0, 1, 8), (0, 0, 0, 17)]
[(1/2, 0, 10, 1/2), (0, 1/280, 103/40, 9/14), (0, 0, 20, 0), (0, 0, 0, 1)]
[(1/2, 1/574, 1/82, 4891/574), (0, 1/287, 1/41, 4891/287), (0, 0, 1/2, 17/2), (0, 0, 0, 41)]
[(1/2, 1/546, 1/6, 7663/546), (0, 1/273, 1/3, 7663/273), (0, 0, 1/2, 65/2), (0, 0, 0, 39)]
[(1/2, 0, 2, 9/2), (0, 1/280, 121/40, 31/70), (0, 0, 4, 4), (0, 0, 0, 5)]
[(1/2, 1/210, 11/30, 271/210), (0, 1/105, 7/30, 1697/210), (0, 0, 1/2, 19/2), (0, 0, 0, 15)]
[(1/2, 0, 0, 19/2), (0, 1/266, 3/38, 2309/133), (0, 0, 1, 16), (0, 0, 0, 19)]
[(1/2, 0, 0, 21/2), (0, 1/294, 23/42, 160/147), (0, 0, 1, 8), (0, 0, 0, 21)]
[(1/2, 1/210, 11/15, 32/21), (0, 1/105, 22/15, 1/21), (0, 0, 5/2, 5/2), (0, 0, 0, 3)]
[(1/2, 1/350, 139/25, 5/7), (0, 1/175, 278/25, 3/7), (0, 0, 25/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/574, 21/82, 12591/574), (0, 1/287, 1/82, 213/574), (0, 0, 1/2, 5/2), (0, 0, 0, 41)]
[(1/2, 0, 2, 3/2), (0, 1/224, 7/32, 59/56), (0, 0, 4, 3), (0, 0, 0, 4)]
[(1/2, 1/210, 11/30, 1279/210), (0, 1/105, 7/30, 2453/210), (0, 0, 1/2, 1/2), (0, 0, 0, 15)]
[(1/2, 1/434, 3/62, 9875/434), (0, 1/217, 3/31, 3148/217), (0, 0, 1/2, 29/2), (0, 0, 0, 31)]
[(1/2, 1/602, 33/86, 18835/602), (0, 1/301, 23/86, 21717/602), (0, 0, 1/2, 53/2), (0, 0, 0, 43)]
[(1/2, 1/630, 64/45, 46/63), (0, 1/315, 31/90, 247/126), (0, 0, 5/2, 17/2), (0, 0, 0, 9)]
[(1/2, 1/546, 29/78, 2413/546), (0, 1/273, 19/78, 16019/546), (0, 0, 1/2, 37/2), (0, 0, 0, 39)]
[(1/2, 1/294, 5/21, 2645/147), (0, 1/147, 10/21, 2203/147), (0, 0, 1/2, 5/2), (0, 0, 0, 21)]
[(1/2, 1/406, 2/29, 4745/203), (0, 1/203, 4/29, 3603/203), (0, 0, 1/2, 45/2), (0, 0, 0, 29)]
[(1/2, 1/518, 2/37, 5382/259), (0, 1/259, 4/37, 1181/259), (0, 0, 1/2, 63/2), (0, 0, 0, 37)]
[(1/2, 0, 0, 1/2), (0, 1/28, 7/4, 3/7), (0, 0, 2, 0), (0, 0, 0, 1)]
[(1/2, 1/98, 3/14, 243/98), (0, 1/49, 3/7, 243/49), (0, 0, 1/2, 5/2), (0, 0, 0, 7)]
[(1/2, 0, 0, 25/2), (0, 1/350, 19/50, 328/175), (0, 0, 1, 1), (0, 0, 0, 25)]
[(1/2, 0, 0, 3/2), (0, 1/336, 367/48, 13/21), (0, 0, 8, 1), (0, 0, 0, 3)]
[(1/2, 1/434, 1/31, 3184/217), (0, 1/217, 2/31, 6368/217), (0, 0, 1/2, 7/2), (0, 0, 0, 31)]
[(1/2, 1/238, 5/17, 181/119), (0, 1/119, 3/34, 2985/238), (0, 0, 1/2, 15/2), (0, 0, 0, 17)]
[(1/2, 0, 0, 7/2), (0, 1/98, 3/14, 293/49), (0, 0, 1, 5), (0, 0, 0, 7)]
[(1/2, 1/70, 3/10, 1/14), (0, 1/35, 3/5, 1/7), (0, 0, 5/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/406, 6/29, 2127/203), (0, 1/203, 12/29, 4254/203), (0, 0, 1/2, 11/2), (0, 0, 0, 29)]
[(1/2, 0, 0, 5/2), (0, 1/70, 9/10, 118/35), (0, 0, 1, 1), (0, 0, 0, 5)]
[(1/2, 1/574, 1515/82, 9/14), (0, 1/287, 1349/82, 11/14), (0, 0, 41/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 2, 7/2), (0, 1/224, 71/32, 87/56), (0, 0, 4, 3), (0, 0, 0, 4)]
[(1/2, 1/462, 7/33, 83/231), (0, 1/231, 14/33, 166/231), (0, 0, 1/2, 19/2), (0, 0, 0, 33)]
[(1/2, 1/546, 5/39, 7055/273), (0, 1/273, 10/39, 3463/273), (0, 0, 1/2, 11/2), (0, 0, 0, 39)]
[(1/2, 0, 0, 11/2), (0, 1/154, 3/22, 622/77), (0, 0, 1, 8), (0, 0, 0, 11)]
[(1/2, 0, 0, 19/2), (0, 1/266, 23/38, 2421/133), (0, 0, 1, 14), (0, 0, 0, 19)]
[(1/2, 0, 0, 3/2), (0, 1/336, 145/48, 62/21), (0, 0, 8, 2), (0, 0, 0, 3)]
[(1/2, 1/322, 13/46, 649/322), (0, 1/161, 3/46, 4679/322), (0, 0, 1/2, 25/2), (0, 0, 0, 23)]
[(1/2, 0, 4, 1/2), (0, 1/224, 79/32, 33/28), (0, 0, 8, 1), (0, 0, 0, 2)]
[(1/2, 0, 0, 25/2), (0, 1/350, 21/50, 1462/175), (0, 0, 1, 21), (0, 0, 0, 25)]
[(1/2, 1/574, 27/82, 16889/574), (0, 1/287, 13/82, 7661/574), (0, 0, 1/2, 9/2), (0, 0, 0, 41)]
[(1/2, 0, 2, 1/2), (0, 1/56, 7/8, 3/14), (0, 0, 4, 0), (0, 0, 0, 1)]
[(1/2, 1/462, 1/3, 2603/231), (0, 1/231, 1/6, 7871/462), (0, 0, 1/2, 11/2), (0, 0, 0, 33)]
[(1/2, 1/266, 8/19, 2365/133), (0, 1/133, 13/38, 4805/266), (0, 0, 1/2, 35/2), (0, 0, 0, 19)]
[(1/2, 1/714, 2/51, 16652/357), (0, 1/357, 4/51, 15097/357), (0, 0, 1/2, 47/2), (0, 0, 0, 51)]
[(1/2, 0, 0, 19/2), (0, 1/266, 23/38, 1189/133), (0, 0, 1, 5), (0, 0, 0, 19)]
[(1/2, 0, 0, 17/2), (0, 1/238, 1/34, 475/119), (0, 0, 1, 9), (0, 0, 0, 17)]
[(1/2, 1/378, 4/27, 3268/189), (0, 1/189, 8/27, 1433/189), (0, 0, 1/2, 23/2), (0, 0, 0, 27)]
[(1/2, 0, 0, 19/2), (0, 1/266, 17/38, 643/133), (0, 0, 1, 6), (0, 0, 0, 19)]
[(1/2, 1/42, 1/3, 13/21), (0, 1/21, 1/6, 73/42), (0, 0, 1/2, 5/2), (0, 0, 0, 3)]
[(1/2, 1/658, 17/94, 26941/658), (0, 1/329, 17/47, 11478/329), (0, 0, 1/2, 3/2), (0, 0, 0, 47)]
[(1/2, 1/742, 1/53, 7447/371), (0, 1/371, 2/53, 14894/371), (0, 0, 1/2, 51/2), (0, 0, 0, 53)]
[(1/2, 1/266, 2/19, 1490/133), (0, 1/133, 4/19, 453/133), (0, 0, 1/2, 33/2), (0, 0, 0, 19)]
[(1/2, 1/294, 1/3, 83/147), (0, 1/147, 1/6, 5477/294), (0, 0, 1/2, 7/2), (0, 0, 0, 21)]
[(1/2, 1/322, 3/46, 1503/322), (0, 1/161, 3/23, 1503/161), (0, 0, 1/2, 37/2), (0, 0, 0, 23)]
[(1/2, 0, 0, 17/2), (0, 1/238, 31/34, 1294/119), (0, 0, 1, 5), (0, 0, 0, 17)]
[(1/2, 0, 0, 1/2), (0, 1/112, 111/16, 6/7), (0, 0, 8, 0), (0, 0, 0, 1)]
[(1/2, 0, 0, 3/2), (0, 1/42, 1/6, 62/21), (0, 0, 1, 2), (0, 0, 0, 3)]
[(1/2, 1/406, 13/58, 2189/406), (0, 1/203, 13/29, 2189/203), (0, 0, 1/2, 55/2), (0, 0, 0, 29)]
[(1/2, 1/378, 17/54, 3841/378), (0, 1/189, 7/54, 5225/378), (0, 0, 1/2, 13/2), (0, 0, 0, 27)]
[(1/2, 1/210, 1/30, 2959/210), (0, 1/105, 1/15, 1384/105), (0, 0, 1/2, 11/2), (0, 0, 0, 15)]
[(1/2, 0, 0, 3/2), (0, 1/210, 53/30, 25/21), (0, 0, 5, 2), (0, 0, 0, 3)]
[(1/2, 0, 2, 1/2), (0, 1/224, 71/32, 73/56), (0, 0, 4, 1), (0, 0, 0, 4)]
[(1/2, 0, 0, 7/2), (0, 1/196, 7/4, 213/49), (0, 0, 2, 0), (0, 0, 0, 7)]
[(1/2, 0, 0, 9/2), (0, 1/252, 47/36, 290/63), (0, 0, 2, 4), (0, 0, 0, 9)]
[(1/2, 1/518, 9/37, 7286/259), (0, 1/259, 18/37, 4989/259), (0, 0, 1/2, 3/2), (0, 0, 0, 37)]
[(1/2, 1/462, 19/66, 10757/462), (0, 1/231, 5/66, 1879/462), (0, 0, 1/2, 19/2), (0, 0, 0, 33)]
[(1/2, 0, 0, 27/2), (0, 1/378, 41/54, 4871/189), (0, 0, 1, 19), (0, 0, 0, 27)]
[(1/2, 1/434, 14/31, 1791/217), (0, 1/217, 25/62, 3/434), (0, 0, 1/2, 33/2), (0, 0, 0, 31)]
[(1/2, 1/602, 29/86, 16665/602), (0, 1/301, 15/86, 8347/602), (0, 0, 1/2, 83/2), (0, 0, 0, 43)]
[(1/2, 1/350, 1/50, 2441/350), (0, 1/175, 1/25, 2441/175), (0, 0, 1/2, 39/2), (0, 0, 0, 25)]
[(1/2, 1/126, 7/18, 649/126), (0, 1/63, 5/18, 605/126), (0, 0, 1/2, 11/2), (0, 0, 0, 9)]
[(1/2, 1/546, 17/39, 2029/273), (0, 1/273, 29/78, 12757/546), (0, 0, 1/2, 61/2), (0, 0, 0, 39)]
[(1/2, 1/546, 4/39, 818/273), (0, 1/273, 8/39, 1636/273), (0, 0, 1/2, 43/2), (0, 0, 0, 39)]
[(1/2, 0, 10, 1/2), (0, 1/280, 153/40, 9/14), (0, 0, 20, 0), (0, 0, 0, 1)]
[(1/2, 1/406, 17/58, 6389/406), (0, 1/203, 5/58, 10545/406), (0, 0, 1/2, 11/2), (0, 0, 0, 29)]
[(1/2, 1/126, 2/9, 461/63), (0, 1/63, 4/9, 355/63), (0, 0, 1/2, 17/2), (0, 0, 0, 9)]
[(1/2, 1/350, 2/25, 1812/175), (0, 1/175, 4/25, 3624/175), (0, 0, 1/2, 29/2), (0, 0, 0, 25)]
